Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Randomise questionnaire elements?,Question Key,Response
4,1619139034679,23/04/2021 00:50:34,1619139034345,1,23/04/2021 01:50:34,47727,10,questionnaire-w5fn,,12124682,14642,3660489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1440x837,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,No,consent_2,I understand that my participation is voluntary and that I am free to withdraw at any time.
5,1619139034679,23/04/2021 00:50:34,1619139034345,1,23/04/2021 01:50:34,47727,10,questionnaire-w5fn,,12124682,14642,3660489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1440x837,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,No,consent_2-quantised,1
6,1619139034679,23/04/2021 00:50:34,1619139034345,1,23/04/2021 01:50:34,47727,10,questionnaire-w5fn,,12124682,14642,3660489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1440x837,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,No,consent_3,I confirm that I am aged 18 or over and that I agree to take part in this study.
7,1619139034679,23/04/2021 00:50:34,1619139034345,1,23/04/2021 01:50:34,47727,10,questionnaire-w5fn,,12124682,14642,3660489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1440x837,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,No,consent_3-quantised,1
8,1619139034679,23/04/2021 00:50:34,1619139034345,1,23/04/2021 01:50:34,47727,10,questionnaire-w5fn,,12124682,14642,3660489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1440x837,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,No,END QUESTIONNAIRE,293995
1,1619170851793,23/04/2021 09:40:51,1619170847265,1,23/04/2021 10:40:47,47727,10,questionnaire-w5fn,,12130039,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x610,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,BEGIN QUESTIONNAIRE,
2,1619170906217,23/04/2021 09:41:46,1619170900993,1,23/04/2021 10:41:40,47727,10,questionnaire-w5fn,,12130039,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x610,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,consent_1,I confirm that I have read and understood the information provided above and have had the opportunity to ask questions.
3,1619170906447,23/04/2021 09:41:46,1619170900996,1,23/04/2021 10:41:40,47727,10,questionnaire-w5fn,,12130039,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x610,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,consent_1-quantised,1
4,1619170906447,23/04/2021 09:41:46,1619170900997,1,23/04/2021 10:41:40,47727,10,questionnaire-w5fn,,12130039,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x610,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,consent_2,I understand that my participation is voluntary and that I am free to withdraw at any time.
5,1619170906447,23/04/2021 09:41:46,1619170900997,1,23/04/2021 10:41:40,47727,10,questionnaire-w5fn,,12130039,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x610,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,consent_2-quantised,1
6,1619170906447,23/04/2021 09:41:46,1619170900997,1,23/04/2021 10:41:40,47727,10,questionnaire-w5fn,,12130039,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x610,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,consent_3,I confirm that I am aged 18 or over and that I agree to take part in this study.
7,1619170906447,23/04/2021 09:41:46,1619170900998,1,23/04/2021 10:41:40,47727,10,questionnaire-w5fn,,12130039,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x610,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,consent_3-quantised,1
8,1619170906447,23/04/2021 09:41:46,1619170900998,1,23/04/2021 10:41:40,47727,10,questionnaire-w5fn,,12130039,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x610,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,END QUESTIONNAIRE,53733
1,1619455407459,26/04/2021 16:43:27,1619455408568,1,26/04/2021 17:43:28,47727,10,questionnaire-w5fn,,12207568,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1536x722,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,BEGIN QUESTIONNAIRE,
2,1619455435277,26/04/2021 16:43:55,1619455436483,1,26/04/2021 17:43:56,47727,10,questionnaire-w5fn,,12207568,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1536x722,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,consent_1,I confirm that I have read and understood the information provided above and have had the opportunity to ask questions.
3,1619455435361,26/04/2021 16:43:55,1619455436486,1,26/04/2021 17:43:56,47727,10,questionnaire-w5fn,,12207568,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1536x722,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,consent_1-quantised,1
4,1619455435361,26/04/2021 16:43:55,1619455436486,1,26/04/2021 17:43:56,47727,10,questionnaire-w5fn,,12207568,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1536x722,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,consent_2,I understand that my participation is voluntary and that I am free to withdraw at any time.
5,1619455435361,26/04/2021 16:43:55,1619455436486,1,26/04/2021 17:43:56,47727,10,questionnaire-w5fn,,12207568,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1536x722,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,consent_2-quantised,1
6,1619455435361,26/04/2021 16:43:55,1619455436486,1,26/04/2021 17:43:56,47727,10,questionnaire-w5fn,,12207568,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1536x722,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,consent_3,I confirm that I am aged 18 or over and that I agree to take part in this study.
7,1619455435361,26/04/2021 16:43:55,1619455436487,1,26/04/2021 17:43:56,47727,10,questionnaire-w5fn,,12207568,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1536x722,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,consent_3-quantised,1
8,1619455435361,26/04/2021 16:43:55,1619455436487,1,26/04/2021 17:43:56,47727,10,questionnaire-w5fn,,12207568,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1536x722,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,END QUESTIONNAIRE,27919
1,1618930857262,20/04/2021 15:00:57,1618930857051,1,20/04/2021 16:00:57,47727,10,questionnaire-w5fn,,12043013,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x795,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,BEGIN QUESTIONNAIRE,
2,1618930913591,20/04/2021 15:01:53,1618930913528,1,20/04/2021 16:01:53,47727,10,questionnaire-w5fn,,12043013,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x795,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,consent_1,I confirm that I have read and understood the information provided above and have had the opportunity to ask questions.
3,1618930913688,20/04/2021 15:01:53,1618930913530,1,20/04/2021 16:01:53,47727,10,questionnaire-w5fn,,12043013,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x795,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,consent_1-quantised,1
4,1618930913688,20/04/2021 15:01:53,1618930913531,1,20/04/2021 16:01:53,47727,10,questionnaire-w5fn,,12043013,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x795,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,consent_2,I understand that my participation is voluntary and that I am free to withdraw at any time.
5,1618930913688,20/04/2021 15:01:53,1618930913531,1,20/04/2021 16:01:53,47727,10,questionnaire-w5fn,,12043013,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x795,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,consent_2-quantised,1
6,1618930913688,20/04/2021 15:01:53,1618930913531,1,20/04/2021 16:01:53,47727,10,questionnaire-w5fn,,12043013,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x795,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,consent_3,I confirm that I am aged 18 or over and that I agree to take part in this study.
7,1618930913688,20/04/2021 15:01:53,1618930913531,1,20/04/2021 16:01:53,47727,10,questionnaire-w5fn,,12043013,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x795,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,consent_3-quantised,1
8,1618930913688,20/04/2021 15:01:53,1618930913531,1,20/04/2021 16:01:53,47727,10,questionnaire-w5fn,,12043013,14623,3642434,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x795,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,END QUESTIONNAIRE,56480
1,1619087078238,22/04/2021 10:24:38,1619087079938,1,22/04/2021 11:24:39,47727,10,questionnaire-w5fn,,12101478,14514,3654872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1536x722,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1619087293111,22/04/2021 10:28:13,1619087294842,1,22/04/2021 11:28:14,47727,10,questionnaire-w5fn,,12101478,14514,3654872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1536x722,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,consent_1,I confirm that I have read and understood the information provided above and have had the opportunity to ask questions.
3,1619087293229,22/04/2021 10:28:13,1619087294843,1,22/04/2021 11:28:14,47727,10,questionnaire-w5fn,,12101478,14514,3654872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1536x722,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,consent_1-quantised,1
4,1619087293229,22/04/2021 10:28:13,1619087294843,1,22/04/2021 11:28:14,47727,10,questionnaire-w5fn,,12101478,14514,3654872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1536x722,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,consent_2,I understand that my participation is voluntary and that I am free to withdraw at any time.
5,1619087293229,22/04/2021 10:28:13,1619087294844,1,22/04/2021 11:28:14,47727,10,questionnaire-w5fn,,12101478,14514,3654872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1536x722,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,consent_2-quantised,1
6,1619087293229,22/04/2021 10:28:13,1619087294844,1,22/04/2021 11:28:14,47727,10,questionnaire-w5fn,,12101478,14514,3654872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1536x722,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,consent_3,I confirm that I am aged 18 or over and that I agree to take part in this study.
7,1619087293229,22/04/2021 10:28:13,1619087294844,1,22/04/2021 11:28:14,47727,10,questionnaire-w5fn,,12101478,14514,3654872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1536x722,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,consent_3-quantised,1
8,1619087293229,22/04/2021 10:28:13,1619087294844,1,22/04/2021 11:28:14,47727,10,questionnaire-w5fn,,12101478,14514,3654872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1536x722,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,orange,Orange,,orange.order2,,,,,,orange.order2__finished,,,,,Distractor finished,,,,,,,,,,,,,No,END QUESTIONNAIRE,214907
1,1619093810546,22/04/2021 12:16:50,1619093809468,1,22/04/2021 13:16:49,47727,10,questionnaire-w5fn,,12104798,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1240x610,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1619094006014,22/04/2021 12:20:06,1619094004894,1,22/04/2021 13:20:04,47727,10,questionnaire-w5fn,,12104798,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1240x610,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,consent_1,I confirm that I have read and understood the information provided above and have had the opportunity to ask questions.
