Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Randomise questionnaire elements?,Question Key,Response
1,1619095500756,22/04/2021 12:45:00,1619095499637,1,22/04/2021 13:44:59,47727,10,questionnaire-5wxm,,12106009,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1240x610,Test finished,Debrief,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1619095517684,22/04/2021 12:45:17,1619095516551,1,22/04/2021 13:45:16,47727,10,questionnaire-5wxm,,12106009,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1225x610,Test finished,Debrief,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,debrief_comments,
3,1619095517756,22/04/2021 12:45:17,1619095516554,1,22/04/2021 13:45:16,47727,10,questionnaire-5wxm,,12106009,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1225x610,Test finished,Debrief,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,END QUESTIONNAIRE,16917
1,1619097090482,22/04/2021 13:11:30,1619093509018,1,22/04/2021 13:11:49,47727,10,questionnaire-5wxm,,12107017,14004,3656153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1366x657,Test finished,Debrief,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1619097094994,22/04/2021 13:11:34,1619093513418,1,22/04/2021 13:11:53,47727,10,questionnaire-5wxm,,12107017,14004,3656153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1349x657,Test finished,Debrief,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,No,debrief_comments,
3,1619097095072,22/04/2021 13:11:35,1619093513428,1,22/04/2021 13:11:53,47727,10,questionnaire-5wxm,,12107017,14004,3656153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1366x768,1349x657,Test finished,Debrief,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,No,END QUESTIONNAIRE,4409
1,1619109029827,22/04/2021 16:30:29,1619109028735,1,22/04/2021 17:30:28,47727,10,questionnaire-5wxm,,12112626,14638,3657727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1536x754,Test finished,Debrief,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1619109038162,22/04/2021 16:30:38,1619109036980,1,22/04/2021 17:30:36,47727,10,questionnaire-5wxm,,12112626,14638,3657727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x754,Test finished,Debrief,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,debrief_comments,
3,1619109038225,22/04/2021 16:30:38,1619109036985,1,22/04/2021 17:30:36,47727,10,questionnaire-5wxm,,12112626,14638,3657727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.72,1536x864,1519x754,Test finished,Debrief,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,No,END QUESTIONNAIRE,8251
1,1619112721877,22/04/2021 17:32:01,1619112719938,1,22/04/2021 18:31:59,47727,10,questionnaire-5wxm,,12114332,14447,3658116,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1536x722,Test finished,Debrief,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1619112729053,22/04/2021 17:32:09,1619112727119,1,22/04/2021 18:32:07,47727,10,questionnaire-5wxm,,12114332,14447,3658116,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1519x722,Test finished,Debrief,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,No,debrief_comments,
3,1619112729131,22/04/2021 17:32:09,1619112727120,1,22/04/2021 18:32:07,47727,10,questionnaire-5wxm,,12114332,14447,3658116,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1519x722,Test finished,Debrief,2,Consent Given,Consented,Test finished,blue,Blue,,,,,,,,,,,,,Distractor finished,,,,blue.order2__finished,,blue.order2,,,,,,,No,END QUESTIONNAIRE,7182
1,1619139963291,23/04/2021 01:06:03,1619139963189,1,23/04/2021 02:06:03,47727,10,questionnaire-5wxm,,12124782,14642,3660489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1440x900,Test finished,Debrief,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1619140020532,23/04/2021 01:07:00,1619140020466,1,23/04/2021 02:07:00,47727,10,questionnaire-5wxm,,12124782,14642,3660489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1440x900,Test finished,Debrief,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,No,debrief_comments,
3,1619140020594,23/04/2021 01:07:00,1619140020468,1,23/04/2021 02:07:00,47727,10,questionnaire-5wxm,,12124782,14642,3660489,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Safari 13.1.1,1440x900,1440x900,Test finished,Debrief,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,No,END QUESTIONNAIRE,57279
1,1619171982502,23/04/2021 09:59:42,1619171977929,1,23/04/2021 10:59:37,47727,10,questionnaire-5wxm,,12130476,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x610,Test finished,Debrief,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,BEGIN QUESTIONNAIRE,
2,1619171990268,23/04/2021 09:59:50,1619171985498,1,23/04/2021 10:59:45,47727,10,questionnaire-5wxm,,12130476,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1263x610,Test finished,Debrief,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,debrief_comments,
3,1619171990364,23/04/2021 09:59:50,1619171985502,1,23/04/2021 10:59:45,47727,10,questionnaire-5wxm,,12130476,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1263x610,Test finished,Debrief,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,No,END QUESTIONNAIRE,7572
1,1619456795532,26/04/2021 17:06:35,1619456796669,1,26/04/2021 18:06:36,47727,10,questionnaire-5wxm,,12208208,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1536x722,Test finished,Debrief,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,BEGIN QUESTIONNAIRE,
2,1619456806205,26/04/2021 17:06:46,1619456807401,1,26/04/2021 18:06:47,47727,10,questionnaire-5wxm,,12208208,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,Debrief,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,debrief_comments,
3,1619456806283,26/04/2021 17:06:46,1619456807403,1,26/04/2021 18:06:47,47727,10,questionnaire-5wxm,,12208208,13944,3684995,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1519x722,Test finished,Debrief,2,Consent Given,Consented,Test finished,pink,Pink,,,,,,,,,,,,,Distractor finished,,,,,,,,pink.order2,,,,pink.order2__finished,No,END QUESTIONNAIRE,10734
END OF FILE
