Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,stim,pressed_new
11,1591466524697,06/06/2020 18:02:04,1591466524634,-3,06/06/2020 15:02:04,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,3,4,1,OldNew,new,response_button_image,2817,,new.png,1,1,0,0,,,,,1,filler,grey_line_pitcher.png,new.png
12,1591466525442,06/06/2020 18:02:05,1591466525328,-3,06/06/2020 15:02:05,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,3,4,3,Fixation,fixation,fixation,500,,,,0,1,0,,,,,1,filler,grey_line_pitcher.png,new.png
13,1591466526646,06/06/2020 18:02:06,1591466526583,-3,06/06/2020 15:02:06,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,8,5,1,OldNew,new,response_button_image,1232,,new.png,1,1,0,0,,,,,1,filler,grey_photo_dresser3.png,new.png
14,1591466527356,06/06/2020 18:02:07,1591466527278,-3,06/06/2020 15:02:07,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,8,5,3,Fixation,fixation,fixation,499,,,,0,1,0,,,,,1,filler,grey_photo_dresser3.png,new.png
15,1591466528327,06/06/2020 18:02:08,1591466528251,-3,06/06/2020 15:02:08,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,6,6,1,OldNew,new,response_button_image,950.0000000000036,,new.png,1,1,0,0,,,,,1,filler,grey_photo_bicycle1.png,new.png
16,1591466529020,06/06/2020 18:02:09,1591466528945,-3,06/06/2020 15:02:08,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,6,6,3,Fixation,fixation,fixation,500,,,,0,1,0,,,,,1,filler,grey_photo_bicycle1.png,new.png
17,1591466530129,06/06/2020 18:02:10,1591466530062,-3,06/06/2020 15:02:10,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,9,7,1,OldNew,old,response_button_image,1094.0000000000036,,old.png,1,0,1,0,,,,,1,filler,word_chisel.png,new.png
18,1591466531495,06/06/2020 18:02:11,1591466531425,-3,06/06/2020 15:02:11,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,9,7,2,RFG,Zone1,response_button_image,1148.9999999999964,,familiarity.png,1,0,1,0,,,,,1,filler,word_chisel.png,new.png
19,1591466532183,06/06/2020 18:02:12,1591466532112,-3,06/06/2020 15:02:12,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,9,7,3,Fixation,fixation,fixation,500,,,,0,1,0,,,,,1,filler,word_chisel.png,new.png
20,1591466533764,06/06/2020 18:02:13,1591466533704,-3,06/06/2020 15:02:13,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,7,8,1,OldNew,old,response_button_image,1568,,old.png,1,0,1,0,,,,,1,filler,grey_photo_donkey3.png,new.png
21,1591466534929,06/06/2020 18:02:14,1591466534861,-3,06/06/2020 15:02:14,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,7,8,2,RFG,old,response_button_image,949.9999999999964,,recollection.png,1,0,1,0,,,,,1,filler,grey_photo_donkey3.png,new.png
22,1591466535618,06/06/2020 18:02:15,1591466535546,-3,06/06/2020 15:02:15,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,7,8,3,Fixation,fixation,fixation,500,,,,0,1,0,,,,,1,filler,grey_photo_donkey3.png,new.png
23,1591466537119,06/06/2020 18:02:17,1591466537048,-3,06/06/2020 15:02:17,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,40,1,1,OldNew,new,response_button_image,1480,,new.png,1,1,0,0,,,,,2,test_B_grey,grey_line_sheep.png,new.png
24,1591466537852,06/06/2020 18:02:17,1591466537745,-3,06/06/2020 15:02:17,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,40,1,3,Fixation,fixation,fixation,499,,,,0,1,0,,,,,2,test_B_grey,grey_line_sheep.png,new.png
25,1591466539156,06/06/2020 18:02:19,1591466539091,-3,06/06/2020 15:02:19,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,72,2,1,OldNew,old,response_button_image,1324,,old.png,1,0,1,0,,,,,2,test_B_grey,grey_photo_guitar1.png,new.png
26,1591466540352,06/06/2020 18:02:20,1591466540268,-3,06/06/2020 15:02:20,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,72,2,2,RFG,old,response_button_image,974.9999999999964,,recollection.png,1,0,1,0,,,,,2,test_B_grey,grey_photo_guitar1.png,new.png
27,1591466541039,06/06/2020 18:02:21,1591466540963,-3,06/06/2020 15:02:20,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,72,2,3,Fixation,fixation,fixation,500,,,,0,1,0,,,,,2,test_B_grey,grey_photo_guitar1.png,new.png
28,1591466542391,06/06/2020 18:02:22,1591466542320,-3,06/06/2020 15:02:22,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,121,3,1,OldNew,new,response_button_image,1336,,new.png,1,1,0,0,,,,,2,test_B_grey,word_jacket.png,new.png
29,1591466543087,06/06/2020 18:02:23,1591466543013,-3,06/06/2020 15:02:23,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,121,3,3,Fixation,fixation,fixation,499,,,,0,1,0,,,,,2,test_B_grey,word_jacket.png,new.png
30,1591466544118,06/06/2020 18:02:24,1591466544046,-3,06/06/2020 15:02:24,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,89,4,1,OldNew,new,response_button_image,1007.0000000000073,,new.png,1,1,0,0,,,,,2,test_B_grey,grey_photo_toaster1.png,new.png
31,1591466544857,06/06/2020 18:02:24,1591466544747,-3,06/06/2020 15:02:24,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,89,4,3,Fixation,fixation,fixation,500,,,,0,1,0,,,,,2,test_B_grey,grey_photo_toaster1.png,new.png
32,1591466545762,06/06/2020 18:02:25,1591466545683,-3,06/06/2020 15:02:25,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,39,5,1,OldNew,new,response_button_image,915,,new.png,1,1,0,0,,,,,2,test_B_grey,grey_line_seal.png,new.png
33,1591466546455,06/06/2020 18:02:26,1591466546380,-3,06/06/2020 15:02:26,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,39,5,3,Fixation,fixation,fixation,500,,,,0,1,0,,,,,2,test_B_grey,grey_line_seal.png,new.png
34,1591466547704,06/06/2020 18:02:27,1591466547632,-3,06/06/2020 15:02:27,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,20,6,1,OldNew,old,response_button_image,1231,,old.png,1,0,1,0,,,,,2,test_B_grey,grey_line_kettle.png,new.png
35,1591466548726,06/06/2020 18:02:28,1591466548654,-3,06/06/2020 15:02:28,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,20,6,2,RFG,old,response_button_image,807,,recollection.png,1,0,1,0,,,,,2,test_B_grey,grey_line_kettle.png,new.png
36,1591466549418,06/06/2020 18:02:29,1591466549347,-3,06/06/2020 15:02:29,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,20,6,3,Fixation,fixation,fixation,500,,,,0,1,0,,,,,2,test_B_grey,grey_line_kettle.png,new.png
37,1591466550591,06/06/2020 18:02:30,1591466550519,-3,06/06/2020 15:02:30,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,38,7,1,OldNew,new,response_button_image,1149.9999999999927,,new.png,1,1,0,0,,,,,2,test_B_grey,grey_line_ring.png,new.png
38,1591466551294,06/06/2020 18:02:31,1591466551214,-3,06/06/2020 15:02:31,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,38,7,3,Fixation,fixation,fixation,501,,,,0,1,0,,,,,2,test_B_grey,grey_line_ring.png,new.png
39,1591466552360,06/06/2020 18:02:32,1591466552294,-3,06/06/2020 15:02:32,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,108,8,1,OldNew,old,response_button_image,1058.9999999999927,,old.png,1,0,1,0,,,,,2,test_B_grey,word_chain.png,new.png
40,1591466553569,06/06/2020 18:02:33,1591466553488,-3,06/06/2020 15:02:33,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,108,8,2,RFG,Zone1,response_button_image,992.0000000000073,,familiarity.png,1,0,1,0,,,,,2,test_B_grey,word_chain.png,new.png
41,1591466554255,06/06/2020 18:02:34,1591466554181,-3,06/06/2020 15:02:34,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,108,8,3,Fixation,fixation,fixation,501,,,,0,1,0,,,,,2,test_B_grey,word_chain.png,new.png
42,1591466556580,06/06/2020 18:02:36,1591466556511,-3,06/06/2020 15:02:36,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,133,9,1,OldNew,old,response_button_image,2309,,old.png,1,0,1,0,,,,,2,test_B_grey,word_table.png,new.png
43,1591466557799,06/06/2020 18:02:37,1591466557738,-3,06/06/2020 15:02:37,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,133,9,2,RFG,Zone1,response_button_image,1024,,familiarity.png,1,0,1,0,,,,,2,test_B_grey,word_table.png,new.png
44,1591466558519,06/06/2020 18:02:38,1591466558431,-3,06/06/2020 15:02:38,19134,4,task-7l32,,5447214,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,J-1. RFG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,test_B_grey_spreadsheet,133,9,3,Fixation,fixation,fixation,501,,,,0,1,0,,,,,2,test_B_grey,word_table.png,new.png
