Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Randomise questionnaire elements?,Question Key,Response
4,1601377216950,29/09/2020 11:00:16,1601377216688,1,29/09/2020 12:00:16,10169,131,questionnaire-mwdx,,6998646,57c426fa9fe51d00012391f1,2021073,,complete,,5f731351e2865903ce4b9b74,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x578,Test_Checkpoint,A. Info and Consent,198,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,consent_2,I understand that my participation is voluntary and that I am free to withdraw at any time.
5,1601377216950,29/09/2020 11:00:16,1601377216688,1,29/09/2020 12:00:16,10169,131,questionnaire-mwdx,,6998646,57c426fa9fe51d00012391f1,2021073,,complete,,5f731351e2865903ce4b9b74,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x578,Test_Checkpoint,A. Info and Consent,198,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,consent_2-quantised,1
6,1601377216950,29/09/2020 11:00:16,1601377216689,1,29/09/2020 12:00:16,10169,131,questionnaire-mwdx,,6998646,57c426fa9fe51d00012391f1,2021073,,complete,,5f731351e2865903ce4b9b74,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x578,Test_Checkpoint,A. Info and Consent,198,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,consent_3,I confirm that I am aged 18 or over and that I agree to take part in this study.
7,1601377216950,29/09/2020 11:00:16,1601377216689,1,29/09/2020 12:00:16,10169,131,questionnaire-mwdx,,6998646,57c426fa9fe51d00012391f1,2021073,,complete,,5f731351e2865903ce4b9b74,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x578,Test_Checkpoint,A. Info and Consent,198,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,consent_3-quantised,1
8,1601377216950,29/09/2020 11:00:16,1601377216689,1,29/09/2020 12:00:16,10169,131,questionnaire-mwdx,,6998646,57c426fa9fe51d00012391f1,2021073,,complete,,5f731351e2865903ce4b9b74,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x578,Test_Checkpoint,A. Info and Consent,198,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,END QUESTIONNAIRE,92554
1,1601377123700,29/09/2020 10:58:43,1601377125285,1,29/09/2020 11:58:45,10169,131,questionnaire-mwdx,,6998648,5f709c84b22a0066f404f56f,2021074,,complete,,5f73134c43378e04301db2ae,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1054x640,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601377217403,29/09/2020 11:00:17,1601377219097,1,29/09/2020 12:00:19,10169,131,questionnaire-mwdx,,6998648,5f709c84b22a0066f404f56f,2021074,,complete,,5f73134c43378e04301db2ae,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x754,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,consent_1,I confirm that I have read and understood the information provided above and have had the opportunity to ask questions.
3,1601377217466,29/09/2020 11:00:17,1601377219098,1,29/09/2020 12:00:19,10169,131,questionnaire-mwdx,,6998648,5f709c84b22a0066f404f56f,2021074,,complete,,5f73134c43378e04301db2ae,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x754,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,consent_1-quantised,1
4,1601377217466,29/09/2020 11:00:17,1601377219098,1,29/09/2020 12:00:19,10169,131,questionnaire-mwdx,,6998648,5f709c84b22a0066f404f56f,2021074,,complete,,5f73134c43378e04301db2ae,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x754,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,consent_2,I understand that my participation is voluntary and that I am free to withdraw at any time.
5,1601377217466,29/09/2020 11:00:17,1601377219098,1,29/09/2020 12:00:19,10169,131,questionnaire-mwdx,,6998648,5f709c84b22a0066f404f56f,2021074,,complete,,5f73134c43378e04301db2ae,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x754,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,consent_2-quantised,1
6,1601377217466,29/09/2020 11:00:17,1601377219098,1,29/09/2020 12:00:19,10169,131,questionnaire-mwdx,,6998648,5f709c84b22a0066f404f56f,2021074,,complete,,5f73134c43378e04301db2ae,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x754,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,consent_3,I confirm that I am aged 18 or over and that I agree to take part in this study.
7,1601377217466,29/09/2020 11:00:17,1601377219098,1,29/09/2020 12:00:19,10169,131,questionnaire-mwdx,,6998648,5f709c84b22a0066f404f56f,2021074,,complete,,5f73134c43378e04301db2ae,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x754,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,consent_3-quantised,1
8,1601377217466,29/09/2020 11:00:17,1601377219098,1,29/09/2020 12:00:19,10169,131,questionnaire-mwdx,,6998648,5f709c84b22a0066f404f56f,2021074,,complete,,5f73134c43378e04301db2ae,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x754,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,END QUESTIONNAIRE,93813
1,1601377129127,29/09/2020 10:58:49,1601377100662,1,29/09/2020 11:58:20,10169,131,questionnaire-mwdx,,6998651,5e93f6b64d246b73073c3ba1,2021075,,complete,,5f73135671f80d0479734161,computer,Desktop or Laptop,Windows 10,Edge 18.19041,1536x864,1536x751,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601377163391,29/09/2020 10:59:23,1601377134955,1,29/09/2020 11:58:54,10169,131,questionnaire-mwdx,,6998651,5e93f6b64d246b73073c3ba1,2021075,,complete,,5f73135671f80d0479734161,computer,Desktop or Laptop,Windows 10,Edge 18.19041,1536x864,1536x751,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,consent_1,I confirm that I have read and understood the information provided above and have had the opportunity to ask questions.
3,1601377163487,29/09/2020 10:59:23,1601377134957,1,29/09/2020 11:58:54,10169,131,questionnaire-mwdx,,6998651,5e93f6b64d246b73073c3ba1,2021075,,complete,,5f73135671f80d0479734161,computer,Desktop or Laptop,Windows 10,Edge 18.19041,1536x864,1536x751,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,consent_1-quantised,1
4,1601377163487,29/09/2020 10:59:23,1601377134957,1,29/09/2020 11:58:54,10169,131,questionnaire-mwdx,,6998651,5e93f6b64d246b73073c3ba1,2021075,,complete,,5f73135671f80d0479734161,computer,Desktop or Laptop,Windows 10,Edge 18.19041,1536x864,1536x751,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,consent_2,I understand that my participation is voluntary and that I am free to withdraw at any time.
5,1601377163487,29/09/2020 10:59:23,1601377134957,1,29/09/2020 11:58:54,10169,131,questionnaire-mwdx,,6998651,5e93f6b64d246b73073c3ba1,2021075,,complete,,5f73135671f80d0479734161,computer,Desktop or Laptop,Windows 10,Edge 18.19041,1536x864,1536x751,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,consent_2-quantised,1
6,1601377163487,29/09/2020 10:59:23,1601377134957,1,29/09/2020 11:58:54,10169,131,questionnaire-mwdx,,6998651,5e93f6b64d246b73073c3ba1,2021075,,complete,,5f73135671f80d0479734161,computer,Desktop or Laptop,Windows 10,Edge 18.19041,1536x864,1536x751,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,consent_3,I confirm that I am aged 18 or over and that I agree to take part in this study.
7,1601377163487,29/09/2020 10:59:23,1601377134957,1,29/09/2020 11:58:54,10169,131,questionnaire-mwdx,,6998651,5e93f6b64d246b73073c3ba1,2021075,,complete,,5f73135671f80d0479734161,computer,Desktop or Laptop,Windows 10,Edge 18.19041,1536x864,1536x751,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,consent_3-quantised,1
8,1601377163487,29/09/2020 10:59:23,1601377134957,1,29/09/2020 11:58:54,10169,131,questionnaire-mwdx,,6998651,5e93f6b64d246b73073c3ba1,2021075,,complete,,5f73135671f80d0479734161,computer,Desktop or Laptop,Windows 10,Edge 18.19041,1536x864,1536x751,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,END QUESTIONNAIRE,34296
1,1601377134985,29/09/2020 10:58:54,1601377134901,1,29/09/2020 11:58:54,10169,131,questionnaire-mwdx,,6998654,5e5984d548990e18c7f1167b,2021076,,complete,,5f73135079fe7003d660d8a6,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1280x800,1265x636,Test_Checkpoint,A. Info and Consent,198,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601377177082,29/09/2020 10:59:37,1601377177056,1,29/09/2020 11:59:37,10169,131,questionnaire-mwdx,,6998654,5e5984d548990e18c7f1167b,2021076,,complete,,5f73135079fe7003d660d8a6,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1280x800,1265x636,Test_Checkpoint,A. Info and Consent,198,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,consent_1,I confirm that I have read and understood the information provided above and have had the opportunity to ask questions.
3,1601377177145,29/09/2020 10:59:37,1601377177057,1,29/09/2020 11:59:37,10169,131,questionnaire-mwdx,,6998654,5e5984d548990e18c7f1167b,2021076,,complete,,5f73135079fe7003d660d8a6,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1280x800,1265x636,Test_Checkpoint,A. Info and Consent,198,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,consent_1-quantised,1
4,1601377177145,29/09/2020 10:59:37,1601377177058,1,29/09/2020 11:59:37,10169,131,questionnaire-mwdx,,6998654,5e5984d548990e18c7f1167b,2021076,,complete,,5f73135079fe7003d660d8a6,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1280x800,1265x636,Test_Checkpoint,A. Info and Consent,198,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,consent_2,I understand that my participation is voluntary and that I am free to withdraw at any time.
5,1601377177145,29/09/2020 10:59:37,1601377177058,1,29/09/2020 11:59:37,10169,131,questionnaire-mwdx,,6998654,5e5984d548990e18c7f1167b,2021076,,complete,,5f73135079fe7003d660d8a6,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1280x800,1265x636,Test_Checkpoint,A. Info and Consent,198,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,consent_2-quantised,1
6,1601377177145,29/09/2020 10:59:37,1601377177058,1,29/09/2020 11:59:37,10169,131,questionnaire-mwdx,,6998654,5e5984d548990e18c7f1167b,2021076,,complete,,5f73135079fe7003d660d8a6,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1280x800,1265x636,Test_Checkpoint,A. Info and Consent,198,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,consent_3,I confirm that I am aged 18 or over and that I agree to take part in this study.
7,1601377177145,29/09/2020 10:59:37,1601377177058,1,29/09/2020 11:59:37,10169,131,questionnaire-mwdx,,6998654,5e5984d548990e18c7f1167b,2021076,,complete,,5f73135079fe7003d660d8a6,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1280x800,1265x636,Test_Checkpoint,A. Info and Consent,198,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,consent_3-quantised,1
8,1601377177145,29/09/2020 10:59:37,1601377177058,1,29/09/2020 11:59:37,10169,131,questionnaire-mwdx,,6998654,5e5984d548990e18c7f1167b,2021076,,complete,,5f73135079fe7003d660d8a6,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 13.1.3,1280x800,1265x636,Test_Checkpoint,A. Info and Consent,198,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,42157
1,1601377142027,29/09/2020 10:59:02,1601377140834,1,29/09/2020 11:59:00,10169,131,questionnaire-mwdx,,6998657,5e3caa100ee0a20a09e1da1e,2021078,,complete,,5f73134057c8d103252b04ab,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x625,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601377190010,29/09/2020 10:59:50,1601377188889,1,29/09/2020 11:59:48,10169,131,questionnaire-mwdx,,6998657,5e3caa100ee0a20a09e1da1e,2021078,,complete,,5f73134057c8d103252b04ab,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x625,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,consent_1,I confirm that I have read and understood the information provided above and have had the opportunity to ask questions.
3,1601377190103,29/09/2020 10:59:50,1601377188892,1,29/09/2020 11:59:48,10169,131,questionnaire-mwdx,,6998657,5e3caa100ee0a20a09e1da1e,2021078,,complete,,5f73134057c8d103252b04ab,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x625,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,consent_1-quantised,1
4,1601377190103,29/09/2020 10:59:50,1601377188893,1,29/09/2020 11:59:48,10169,131,questionnaire-mwdx,,6998657,5e3caa100ee0a20a09e1da1e,2021078,,complete,,5f73134057c8d103252b04ab,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x625,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,consent_2,I understand that my participation is voluntary and that I am free to withdraw at any time.
5,1601377190103,29/09/2020 10:59:50,1601377188893,1,29/09/2020 11:59:48,10169,131,questionnaire-mwdx,,6998657,5e3caa100ee0a20a09e1da1e,2021078,,complete,,5f73134057c8d103252b04ab,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x625,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,consent_2-quantised,1
6,1601377190103,29/09/2020 10:59:50,1601377188893,1,29/09/2020 11:59:48,10169,131,questionnaire-mwdx,,6998657,5e3caa100ee0a20a09e1da1e,2021078,,complete,,5f73134057c8d103252b04ab,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x625,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,consent_3,I confirm that I am aged 18 or over and that I agree to take part in this study.
7,1601377190103,29/09/2020 10:59:50,1601377188894,1,29/09/2020 11:59:48,10169,131,questionnaire-mwdx,,6998657,5e3caa100ee0a20a09e1da1e,2021078,,complete,,5f73134057c8d103252b04ab,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x625,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,consent_3-quantised,1
8,1601377190103,29/09/2020 10:59:50,1601377188894,1,29/09/2020 11:59:48,10169,131,questionnaire-mwdx,,6998657,5e3caa100ee0a20a09e1da1e,2021078,,complete,,5f73134057c8d103252b04ab,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x625,Test_Checkpoint,A. Info and Consent,198,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,END QUESTIONNAIRE,48060
1,1601377161219,29/09/2020 10:59:21,1601377158042,2,29/09/2020 12:59:18,10169,131,questionnaire-mwdx,,6998667,5c6409e5d00ce1000114abdb,2021080,,complete,,5f731350961ce403798994da,computer,Desktop or Laptop,Windows 7,Chrome 85.0.4183.121,1366x768,1366x625,Test_Checkpoint,A. Info and Consent,198,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601377209186,29/09/2020 11:00:09,1601377206055,2,29/09/2020 13:00:06,10169,131,questionnaire-mwdx,,6998667,5c6409e5d00ce1000114abdb,2021080,,complete,,5f731350961ce403798994da,computer,Desktop or Laptop,Windows 7,Chrome 85.0.4183.121,1366x768,1366x625,Test_Checkpoint,A. Info and Consent,198,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,No,consent_1,I confirm that I have read and understood the information provided above and have had the opportunity to ask questions.
