Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,stim,pressed_new
11,1591954654768,12/06/2020 09:37:34,1591954654948,1,12/06/2020 10:37:34,10169,127,task-q6iu,,5573838,5e4e7d733af5db000a6a41a8,1555648,,complete,,5ee349ab793065000af85be4,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x912,Test_Checkpoint,L-1. RFG_A_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,test_A_col_spreadsheet,5,3,3,Fixation,fixation,fixation,500.08300000000236,,,,0,1,0,,,,,1,filler,col_line_turtle.png,new.png
12,1591954657181,12/06/2020 09:37:37,1591954657388,1,12/06/2020 10:37:37,10169,127,task-q6iu,,5573838,5e4e7d733af5db000a6a41a8,1555648,,complete,,5ee349ab793065000af85be4,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x912,Test_Checkpoint,L-1. RFG_A_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,test_A_col_spreadsheet,6,4,1,OldNew,new,response_button_image,2317.6150000072084,,new.png,1,1,0,0,,,,,1,filler,col_photo_bicycle1.png,new.png
13,1591954657744,12/06/2020 09:37:37,1591954657932,1,12/06/2020 10:37:37,10169,127,task-q6iu,,5573838,5e4e7d733af5db000a6a41a8,1555648,,complete,,5ee349ab793065000af85be4,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x912,Test_Checkpoint,L-1. RFG_A_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,test_A_col_spreadsheet,6,4,3,Fixation,fixation,fixation,499.9439999999995,,,,0,1,0,,,,,1,filler,col_photo_bicycle1.png,new.png
14,1591954660016,12/06/2020 09:37:40,1591954660049,1,12/06/2020 10:37:40,10169,127,task-q6iu,,5573838,5e4e7d733af5db000a6a41a8,1555648,,complete,,5ee349ab793065000af85be4,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x912,Test_Checkpoint,L-1. RFG_A_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,test_A_col_spreadsheet,9,5,1,OldNew,old,response_button_image,1986.6599999950267,,old.png,1,0,1,0,,,,,1,filler,word_chisel.png,new.png
15,1591954661128,12/06/2020 09:37:41,1591954661295,1,12/06/2020 10:37:41,10169,127,task-q6iu,,5573838,5e4e7d733af5db000a6a41a8,1555648,,complete,,5ee349ab793065000af85be4,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x912,Test_Checkpoint,L-1. RFG_A_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,test_A_col_spreadsheet,9,5,2,RFG,Zone1,response_button_image,1129.1400000045542,,familiarity.png,1,0,1,0,,,,,1,filler,word_chisel.png,new.png
16,1591954661721,12/06/2020 09:37:41,1591954661848,1,12/06/2020 10:37:41,10169,127,task-q6iu,,5573838,5e4e7d733af5db000a6a41a8,1555648,,complete,,5ee349ab793065000af85be4,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x912,Test_Checkpoint,L-1. RFG_A_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,test_A_col_spreadsheet,9,5,3,Fixation,fixation,fixation,499.96399999999994,,,,0,1,0,,,,,1,filler,word_chisel.png,new.png
17,1591954665270,12/06/2020 09:37:45,1591954665463,1,12/06/2020 10:37:45,10169,127,task-q6iu,,5573838,5e4e7d733af5db000a6a41a8,1555648,,complete,,5ee349ab793065000af85be4,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x912,Test_Checkpoint,L-1. RFG_A_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,test_A_col_spreadsheet,8,6,1,OldNew,new,response_button_image,3450.6899999978486,,new.png,1,1,0,0,,,,,1,filler,col_photo_dresser3.png,new.png
18,1591954665848,12/06/2020 09:37:45,1591954666030,1,12/06/2020 10:37:46,10169,127,task-q6iu,,5573838,5e4e7d733af5db000a6a41a8,1555648,,complete,,5ee349ab793065000af85be4,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x912,Test_Checkpoint,L-1. RFG_A_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,test_A_col_spreadsheet,8,6,3,Fixation,fixation,fixation,500.0030000000006,,,,0,1,0,,,,,1,filler,col_photo_dresser3.png,new.png
19,1591954668379,12/06/2020 09:37:48,1591954668558,1,12/06/2020 10:37:48,10169,127,task-q6iu,,5573838,5e4e7d733af5db000a6a41a8,1555648,,complete,,5ee349ab793065000af85be4,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x912,Test_Checkpoint,L-1. RFG_A_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,test_A_col_spreadsheet,4,7,1,OldNew,new,response_button_image,2371.6499999864027,,new.png,1,1,0,0,,,,,1,filler,col_line_ruler.png,new.png
20,1591954668966,12/06/2020 09:37:48,1591954669129,1,12/06/2020 10:37:49,10169,127,task-q6iu,,5573838,5e4e7d733af5db000a6a41a8,1555648,,complete,,5ee349ab793065000af85be4,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x912,Test_Checkpoint,L-1. RFG_A_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,test_A_col_spreadsheet,4,7,3,Fixation,fixation,fixation,499.8130000000019,,,,0,1,0,,,,,1,filler,col_line_ruler.png,new.png
21,1591954670653,12/06/2020 09:37:50,1591954670854,1,12/06/2020 10:37:50,10169,127,task-q6iu,,5573838,5e4e7d733af5db000a6a41a8,1555648,,complete,,5ee349ab793065000af85be4,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x912,Test_Checkpoint,L-1. RFG_A_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,test_A_col_spreadsheet,3,8,1,OldNew,old,response_button_image,1584.2999999877065,,old.png,1,0,1,0,,,,,1,filler,col_line_pitcher.png,new.png
22,1591954671996,12/06/2020 09:37:51,1591954672144,1,12/06/2020 10:37:52,10169,127,task-q6iu,,5573838,5e4e7d733af5db000a6a41a8,1555648,,complete,,5ee349ab793065000af85be4,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x912,Test_Checkpoint,L-1. RFG_A_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,test_A_col_spreadsheet,3,8,2,RFG,old,response_button_image,1223.3199999900535,,recollection.png,1,0,1,0,,,,,1,filler,col_line_pitcher.png,new.png
23,1591954672622,12/06/2020 09:37:52,1591954672730,1,12/06/2020 10:37:52,10169,127,task-q6iu,,5573838,5e4e7d733af5db000a6a41a8,1555648,,complete,,5ee349ab793065000af85be4,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x912,Test_Checkpoint,L-1. RFG_A_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,test_A_col_spreadsheet,3,8,3,Fixation,fixation,fixation,500.0460000000021,,,,0,1,0,,,,,1,filler,col_line_pitcher.png,new.png
24,1591954677214,12/06/2020 09:37:57,1591954677395,1,12/06/2020 10:37:57,10169,127,task-q6iu,,5573838,5e4e7d733af5db000a6a41a8,1555648,,complete,,5ee349ab793065000af85be4,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x912,Test_Checkpoint,L-1. RFG_A_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,test_A_col_spreadsheet,62,1,1,OldNew,old,response_button_image,4556.160000007367,,old.png,1,0,1,0,,,,,2,test_A_col,col_photo_brush2.png,new.png
25,1591954678513,12/06/2020 09:37:58,1591954678662,1,12/06/2020 10:37:58,10169,127,task-q6iu,,5573838,5e4e7d733af5db000a6a41a8,1555648,,complete,,5ee349ab793065000af85be4,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x912,Test_Checkpoint,L-1. RFG_A_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,test_A_col_spreadsheet,62,1,2,RFG,old,response_button_image,1184.6949999744538,,recollection.png,1,0,1,0,,,,,2,test_A_col,col_photo_brush2.png,new.png
26,1591954679063,12/06/2020 09:37:59,1591954679228,1,12/06/2020 10:37:59,10169,127,task-q6iu,,5573838,5e4e7d733af5db000a6a41a8,1555648,,complete,,5ee349ab793065000af85be4,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x912,Test_Checkpoint,L-1. RFG_A_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,test_A_col_spreadsheet,62,1,3,Fixation,fixation,fixation,499.91799999999785,,,,0,1,0,,,,,2,test_A_col,col_photo_brush2.png,new.png
27,1591954681454,12/06/2020 09:38:01,1591954681588,1,12/06/2020 10:38:01,10169,127,task-q6iu,,5573838,5e4e7d733af5db000a6a41a8,1555648,,complete,,5ee349ab793065000af85be4,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x912,Test_Checkpoint,L-1. RFG_A_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,test_A_col_spreadsheet,40,2,1,OldNew,old,response_button_image,2170.154999999795,,old.png,1,0,1,0,,,,,2,test_A_col,col_line_ostrich.png,new.png
28,1591954682408,12/06/2020 09:38:02,1591954682583,1,12/06/2020 10:38:02,10169,127,task-q6iu,,5573838,5e4e7d733af5db000a6a41a8,1555648,,complete,,5ee349ab793065000af85be4,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x912,Test_Checkpoint,L-1. RFG_A_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,test_A_col_spreadsheet,40,2,2,RFG,old,response_button_image,882.3100000154227,,recollection.png,1,0,1,0,,,,,2,test_A_col,col_line_ostrich.png,new.png
29,1591954683095,12/06/2020 09:38:03,1591954683144,1,12/06/2020 10:38:03,10169,127,task-q6iu,,5573838,5e4e7d733af5db000a6a41a8,1555648,,complete,,5ee349ab793065000af85be4,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x912,Test_Checkpoint,L-1. RFG_A_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,test_A_col_spreadsheet,40,2,3,Fixation,fixation,fixation,499.8790000000008,,,,0,1,0,,,,,2,test_A_col,col_line_ostrich.png,new.png
30,1591954684442,12/06/2020 09:38:04,1591954684419,1,12/06/2020 10:38:04,10169,127,task-q6iu,,5573838,5e4e7d733af5db000a6a41a8,1555648,,complete,,5ee349ab793065000af85be4,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x912,Test_Checkpoint,L-1. RFG_A_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,test_A_col_spreadsheet,11,3,1,OldNew,old,response_button_image,1170.3200000047218,,old.png,1,0,1,0,,,,,2,test_A_col,col_line_basket.png,new.png
31,1591954685145,12/06/2020 09:38:05,1591954685334,1,12/06/2020 10:38:05,10169,127,task-q6iu,,5573838,5e4e7d733af5db000a6a41a8,1555648,,complete,,5ee349ab793065000af85be4,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x912,Test_Checkpoint,L-1. RFG_A_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,test_A_col_spreadsheet,11,3,2,RFG,old,response_button_image,786.019999999553,,recollection.png,1,0,1,0,,,,,2,test_A_col,col_line_basket.png,new.png
32,1591954685738,12/06/2020 09:38:05,1591954685925,1,12/06/2020 10:38:05,10169,127,task-q6iu,,5573838,5e4e7d733af5db000a6a41a8,1555648,,complete,,5ee349ab793065000af85be4,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x912,Test_Checkpoint,L-1. RFG_A_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,test_A_col_spreadsheet,11,3,3,Fixation,fixation,fixation,499.97299999999814,,,,0,1,0,,,,,2,test_A_col,col_line_basket.png,new.png
33,1591954687525,12/06/2020 09:38:07,1591954687673,1,12/06/2020 10:38:07,10169,127,task-q6iu,,5573838,5e4e7d733af5db000a6a41a8,1555648,,complete,,5ee349ab793065000af85be4,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x912,Test_Checkpoint,L-1. RFG_A_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,test_A_col_spreadsheet,36,4,1,OldNew,new,response_button_image,1686.0500000184402,,new.png,1,1,0,0,,,,,2,test_A_col,col_line_monkey.png,new.png
34,1591954688134,12/06/2020 09:38:08,1591954688294,1,12/06/2020 10:38:08,10169,127,task-q6iu,,5573838,5e4e7d733af5db000a6a41a8,1555648,,complete,,5ee349ab793065000af85be4,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x912,Test_Checkpoint,L-1. RFG_A_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,test_A_col_spreadsheet,36,4,3,Fixation,fixation,fixation,499.9449999999997,,,,0,1,0,,,,,2,test_A_col,col_line_monkey.png,new.png
35,1591954690041,12/06/2020 09:38:10,1591954690210,1,12/06/2020 10:38:10,10169,127,task-q6iu,,5573838,5e4e7d733af5db000a6a41a8,1555648,,complete,,5ee349ab793065000af85be4,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x912,Test_Checkpoint,L-1. RFG_A_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,test_A_col_spreadsheet,19,5,1,OldNew,new,response_button_image,1807.8500000119675,,new.png,1,1,0,0,,,,,2,test_A_col,col_line_cherry.png,new.png
36,1591954690578,12/06/2020 09:38:10,1591954690760,1,12/06/2020 10:38:10,10169,127,task-q6iu,,5573838,5e4e7d733af5db000a6a41a8,1555648,,complete,,5ee349ab793065000af85be4,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x912,Test_Checkpoint,L-1. RFG_A_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,test_A_col_spreadsheet,19,5,3,Fixation,fixation,fixation,499.84300000000076,,,,0,1,0,,,,,2,test_A_col,col_line_cherry.png,new.png
37,1591954692548,12/06/2020 09:38:12,1591954692735,1,12/06/2020 10:38:12,10169,127,task-q6iu,,5573838,5e4e7d733af5db000a6a41a8,1555648,,complete,,5ee349ab793065000af85be4,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x912,Test_Checkpoint,L-1. RFG_A_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,test_A_col_spreadsheet,115,6,1,OldNew,old,response_button_image,1839.5650000020396,,old.png,1,0,1,0,,,,,2,test_A_col,word_penguin.png,new.png
38,1591954693966,12/06/2020 09:38:13,1591954693963,1,12/06/2020 10:38:13,10169,127,task-q6iu,,5573838,5e4e7d733af5db000a6a41a8,1555648,,complete,,5ee349ab793065000af85be4,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x912,Test_Checkpoint,L-1. RFG_A_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,test_A_col_spreadsheet,115,6,2,RFG,old,response_button_image,1074.800000002142,,recollection.png,1,0,1,0,,,,,2,test_A_col,word_penguin.png,new.png
39,1591954694341,12/06/2020 09:38:14,1591954694526,1,12/06/2020 10:38:14,10169,127,task-q6iu,,5573838,5e4e7d733af5db000a6a41a8,1555648,,complete,,5ee349ab793065000af85be4,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x912,Test_Checkpoint,L-1. RFG_A_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,test_A_col_spreadsheet,115,6,3,Fixation,fixation,fixation,500.1270000000004,,,,0,1,0,,,,,2,test_A_col,word_penguin.png,new.png
40,1591954695969,12/06/2020 09:38:15,1591954696141,1,12/06/2020 10:38:16,10169,127,task-q6iu,,5573838,5e4e7d733af5db000a6a41a8,1555648,,complete,,5ee349ab793065000af85be4,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x912,Test_Checkpoint,L-1. RFG_A_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,test_A_col_spreadsheet,99,7,1,OldNew,old,response_button_image,1489.6949999965727,,old.png,1,0,1,0,,,,,2,test_A_col,word_cloud.png,new.png
41,1591954697142,12/06/2020 09:38:17,1591954697308,1,12/06/2020 10:38:17,10169,127,task-q6iu,,5573838,5e4e7d733af5db000a6a41a8,1555648,,complete,,5ee349ab793065000af85be4,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x912,Test_Checkpoint,L-1. RFG_A_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,test_A_col_spreadsheet,99,7,2,RFG,old,response_button_image,994.9150000174996,,recollection.png,1,0,1,0,,,,,2,test_A_col,word_cloud.png,new.png
