Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,stim,pressed_new
18,1594825954065,15/07/2020 15:12:34,1594825953616,1,15/07/2020 16:12:33,10169,128,task-kckb,,6073752,5e21d4156ebb72000df49f65,1714601,,complete,,5f0f1b8ea751ba0619f00e33,computer,Desktop or Laptop,Windows 10,Edge 83.0.478.45,1920x1080,2021x1137,Test_Checkpoint,N-1. RFG_C_COL,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,test_C_col_spreadsheet,8,6,1,OldNew,new,response_button_image,1305.170000065118,,new.png,1,1,0,0,,,,,1,filler,col_photo_dresser3.png,new.png
19,1594825954721,15/07/2020 15:12:34,1594825954314,1,15/07/2020 16:12:34,10169,128,task-kckb,,6073752,5e21d4156ebb72000df49f65,1714601,,complete,,5f0f1b8ea751ba0619f00e33,computer,Desktop or Laptop,Windows 10,Edge 83.0.478.45,1920x1080,2021x1137,Test_Checkpoint,N-1. RFG_C_COL,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,test_C_col_spreadsheet,8,6,3,Fixation,fixation,fixation,499.4699999999975,,,,0,1,0,,,,,1,filler,col_photo_dresser3.png,new.png
20,1594825955846,15/07/2020 15:12:35,1594825955446,1,15/07/2020 16:12:35,10169,128,task-kckb,,6073752,5e21d4156ebb72000df49f65,1714601,,complete,,5f0f1b8ea751ba0619f00e33,computer,Desktop or Laptop,Windows 10,Edge 83.0.478.45,1920x1080,2021x1137,Test_Checkpoint,N-1. RFG_C_COL,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,test_C_col_spreadsheet,6,7,1,OldNew,new,response_button_image,1100.6699996069074,,new.png,1,1,0,0,,,,,1,filler,col_photo_bicycle1.png,new.png
21,1594825956549,15/07/2020 15:12:36,1594825956145,1,15/07/2020 16:12:36,10169,128,task-kckb,,6073752,5e21d4156ebb72000df49f65,1714601,,complete,,5f0f1b8ea751ba0619f00e33,computer,Desktop or Laptop,Windows 10,Edge 83.0.478.45,1920x1080,2021x1137,Test_Checkpoint,N-1. RFG_C_COL,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,test_C_col_spreadsheet,6,7,3,Fixation,fixation,fixation,499.4480000000003,,,,0,1,0,,,,,1,filler,col_photo_bicycle1.png,new.png
22,1594825957783,15/07/2020 15:12:37,1594825957382,1,15/07/2020 16:12:37,10169,128,task-kckb,,6073752,5e21d4156ebb72000df49f65,1714601,,complete,,5f0f1b8ea751ba0619f00e33,computer,Desktop or Laptop,Windows 10,Edge 83.0.478.45,1920x1080,2021x1137,Test_Checkpoint,N-1. RFG_C_COL,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,test_C_col_spreadsheet,9,8,1,OldNew,old,response_button_image,1180.8500001206994,,old.png,1,0,1,0,,,,,1,filler,word_chisel.png,new.png
23,1594825960033,15/07/2020 15:12:40,1594825959339,1,15/07/2020 16:12:39,10169,128,task-kckb,,6073752,5e21d4156ebb72000df49f65,1714601,,complete,,5f0f1b8ea751ba0619f00e33,computer,Desktop or Laptop,Windows 10,Edge 83.0.478.45,1920x1080,2021x1137,Test_Checkpoint,N-1. RFG_C_COL,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,test_C_col_spreadsheet,9,8,2,RFG,new,response_button_image,1702.4900000542402,,guessing.png,1,0,1,0,,,,,1,filler,word_chisel.png,new.png
24,1594825960455,15/07/2020 15:12:40,1594825960040,1,15/07/2020 16:12:40,10169,128,task-kckb,,6073752,5e21d4156ebb72000df49f65,1714601,,complete,,5f0f1b8ea751ba0619f00e33,computer,Desktop or Laptop,Windows 10,Edge 83.0.478.45,1920x1080,2021x1137,Test_Checkpoint,N-1. RFG_C_COL,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,test_C_col_spreadsheet,9,8,3,Fixation,fixation,fixation,499.3679999999986,,,,0,1,0,,,,,1,filler,word_chisel.png,new.png
25,1594825962943,15/07/2020 15:12:42,1594825962470,1,15/07/2020 16:12:42,10169,128,task-kckb,,6073752,5e21d4156ebb72000df49f65,1714601,,complete,,5f0f1b8ea751ba0619f00e33,computer,Desktop or Laptop,Windows 10,Edge 83.0.478.45,1920x1080,2021x1137,Test_Checkpoint,N-1. RFG_C_COL,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,test_C_col_spreadsheet,40,1,1,OldNew,new,response_button_image,2365.5300000682473,,new.png,1,1,0,0,,,,,2,test_C_col,col_line_needle.png,new.png
26,1594825963584,15/07/2020 15:12:43,1594825963169,1,15/07/2020 16:12:43,10169,128,task-kckb,,6073752,5e21d4156ebb72000df49f65,1714601,,complete,,5f0f1b8ea751ba0619f00e33,computer,Desktop or Laptop,Windows 10,Edge 83.0.478.45,1920x1080,2021x1137,Test_Checkpoint,N-1. RFG_C_COL,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,test_C_col_spreadsheet,40,1,3,Fixation,fixation,fixation,499.34100000000035,,,,0,1,0,,,,,2,test_C_col,col_line_needle.png,new.png
27,1594825964459,15/07/2020 15:12:44,1594825964062,1,15/07/2020 16:12:44,10169,128,task-kckb,,6073752,5e21d4156ebb72000df49f65,1714601,,complete,,5f0f1b8ea751ba0619f00e33,computer,Desktop or Laptop,Windows 10,Edge 83.0.478.45,1920x1080,2021x1137,Test_Checkpoint,N-1. RFG_C_COL,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,test_C_col_spreadsheet,21,2,1,OldNew,old,response_button_image,877.3550000041723,,old.png,1,0,1,0,,,,,2,test_C_col,col_line_button.png,new.png
28,1594825965162,15/07/2020 15:12:45,1594825964754,1,15/07/2020 16:12:44,10169,128,task-kckb,,6073752,5e21d4156ebb72000df49f65,1714601,,complete,,5f0f1b8ea751ba0619f00e33,computer,Desktop or Laptop,Windows 10,Edge 83.0.478.45,1920x1080,2021x1137,Test_Checkpoint,N-1. RFG_C_COL,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,test_C_col_spreadsheet,21,2,2,RFG,old,response_button_image,434.97000029310584,,recollection.png,1,0,1,0,,,,,2,test_C_col,col_line_button.png,new.png
29,1594825965866,15/07/2020 15:12:45,1594825965451,1,15/07/2020 16:12:45,10169,128,task-kckb,,6073752,5e21d4156ebb72000df49f65,1714601,,complete,,5f0f1b8ea751ba0619f00e33,computer,Desktop or Laptop,Windows 10,Edge 83.0.478.45,1920x1080,2021x1137,Test_Checkpoint,N-1. RFG_C_COL,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,test_C_col_spreadsheet,21,2,3,Fixation,fixation,fixation,499.3810000000012,,,,0,1,0,,,,,2,test_C_col,col_line_button.png,new.png
30,1594825966881,15/07/2020 15:12:46,1594825966476,1,15/07/2020 16:12:46,10169,128,task-kckb,,6073752,5e21d4156ebb72000df49f65,1714601,,complete,,5f0f1b8ea751ba0619f00e33,computer,Desktop or Laptop,Windows 10,Edge 83.0.478.45,1920x1080,2021x1137,Test_Checkpoint,N-1. RFG_C_COL,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,test_C_col_spreadsheet,54,3,1,OldNew,old,response_button_image,962.0199999772012,,old.png,1,0,1,0,,,,,2,test_C_col,col_photo_boot3.png,new.png
31,1594825967553,15/07/2020 15:12:47,1594825967128,1,15/07/2020 16:12:47,10169,128,task-kckb,,6073752,5e21d4156ebb72000df49f65,1714601,,complete,,5f0f1b8ea751ba0619f00e33,computer,Desktop or Laptop,Windows 10,Edge 83.0.478.45,1920x1080,2021x1137,Test_Checkpoint,N-1. RFG_C_COL,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,test_C_col_spreadsheet,54,3,2,RFG,old,response_button_image,398.0649998411536,,recollection.png,1,0,1,0,,,,,2,test_C_col,col_photo_boot3.png,new.png
32,1594825968241,15/07/2020 15:12:48,1594825967831,1,15/07/2020 16:12:47,10169,128,task-kckb,,6073752,5e21d4156ebb72000df49f65,1714601,,complete,,5f0f1b8ea751ba0619f00e33,computer,Desktop or Laptop,Windows 10,Edge 83.0.478.45,1920x1080,2021x1137,Test_Checkpoint,N-1. RFG_C_COL,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,test_C_col_spreadsheet,54,3,3,Fixation,fixation,fixation,499.4320000000007,,,,0,1,0,,,,,2,test_C_col,col_photo_boot3.png,new.png
33,1594825969538,15/07/2020 15:12:49,1594825969142,1,15/07/2020 16:12:49,10169,128,task-kckb,,6073752,5e21d4156ebb72000df49f65,1714601,,complete,,5f0f1b8ea751ba0619f00e33,computer,Desktop or Laptop,Windows 10,Edge 83.0.478.45,1920x1080,2021x1137,Test_Checkpoint,N-1. RFG_C_COL,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,test_C_col_spreadsheet,133,4,1,OldNew,new,response_button_image,1254.5949998311698,,new.png,1,1,0,0,,,,,2,test_C_col,word_violin.png,new.png
34,1594825970350,15/07/2020 15:12:50,1594825969845,1,15/07/2020 16:12:49,10169,128,task-kckb,,6073752,5e21d4156ebb72000df49f65,1714601,,complete,,5f0f1b8ea751ba0619f00e33,computer,Desktop or Laptop,Windows 10,Edge 83.0.478.45,1920x1080,2021x1137,Test_Checkpoint,N-1. RFG_C_COL,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,test_C_col_spreadsheet,133,4,3,Fixation,fixation,fixation,499.387999999999,,,,0,1,0,,,,,2,test_C_col,word_violin.png,new.png
35,1594825971428,15/07/2020 15:12:51,1594825971026,1,15/07/2020 16:12:51,10169,128,task-kckb,,6073752,5e21d4156ebb72000df49f65,1714601,,complete,,5f0f1b8ea751ba0619f00e33,computer,Desktop or Laptop,Windows 10,Edge 83.0.478.45,1920x1080,2021x1137,Test_Checkpoint,N-1. RFG_C_COL,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,test_C_col_spreadsheet,109,5,1,OldNew,old,response_button_image,1120.8350001834333,,old.png,1,0,1,0,,,,,2,test_C_col,word_flower.png,new.png
36,1594825972038,15/07/2020 15:12:52,1594825971635,1,15/07/2020 16:12:51,10169,128,task-kckb,,6073752,5e21d4156ebb72000df49f65,1714601,,complete,,5f0f1b8ea751ba0619f00e33,computer,Desktop or Laptop,Windows 10,Edge 83.0.478.45,1920x1080,2021x1137,Test_Checkpoint,N-1. RFG_C_COL,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,test_C_col_spreadsheet,109,5,2,RFG,old,response_button_image,359.11000007763505,,recollection.png,1,0,1,0,,,,,2,test_C_col,word_flower.png,new.png
37,1594825972756,15/07/2020 15:12:52,1594825972342,1,15/07/2020 16:12:52,10169,128,task-kckb,,6073752,5e21d4156ebb72000df49f65,1714601,,complete,,5f0f1b8ea751ba0619f00e33,computer,Desktop or Laptop,Windows 10,Edge 83.0.478.45,1920x1080,2021x1137,Test_Checkpoint,N-1. RFG_C_COL,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,test_C_col_spreadsheet,109,5,3,Fixation,fixation,fixation,499.3729999999996,,,,0,1,0,,,,,2,test_C_col,word_flower.png,new.png
38,1594825976444,15/07/2020 15:12:56,1594825975990,1,15/07/2020 16:12:55,10169,128,task-kckb,,6073752,5e21d4156ebb72000df49f65,1714601,,complete,,5f0f1b8ea751ba0619f00e33,computer,Desktop or Laptop,Windows 10,Edge 83.0.478.45,1920x1080,2021x1137,Test_Checkpoint,N-1. RFG_C_COL,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,test_C_col_spreadsheet,12,6,1,OldNew,new,response_button_image,3597.449999768287,,new.png,1,1,0,0,,,,,2,test_C_col,col_line_apple.png,new.png
39,1594825977350,15/07/2020 15:12:57,1594825976687,1,15/07/2020 16:12:56,10169,128,task-kckb,,6073752,5e21d4156ebb72000df49f65,1714601,,complete,,5f0f1b8ea751ba0619f00e33,computer,Desktop or Laptop,Windows 10,Edge 83.0.478.45,1920x1080,2021x1137,Test_Checkpoint,N-1. RFG_C_COL,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,test_C_col_spreadsheet,12,6,3,Fixation,fixation,fixation,499.4140000000043,,,,0,1,0,,,,,2,test_C_col,col_line_apple.png,new.png
40,1594825978163,15/07/2020 15:12:58,1594825977750,1,15/07/2020 16:12:57,10169,128,task-kckb,,6073752,5e21d4156ebb72000df49f65,1714601,,complete,,5f0f1b8ea751ba0619f00e33,computer,Desktop or Laptop,Windows 10,Edge 83.0.478.45,1920x1080,2021x1137,Test_Checkpoint,N-1. RFG_C_COL,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,test_C_col_spreadsheet,27,7,1,OldNew,old,response_button_image,994.5950000546873,,old.png,1,0,1,0,,,,,2,test_C_col,col_line_crown.png,new.png
41,1594825978803,15/07/2020 15:12:58,1594825978376,1,15/07/2020 16:12:58,10169,128,task-kckb,,6073752,5e21d4156ebb72000df49f65,1714601,,complete,,5f0f1b8ea751ba0619f00e33,computer,Desktop or Laptop,Windows 10,Edge 83.0.478.45,1920x1080,2021x1137,Test_Checkpoint,N-1. RFG_C_COL,3,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,test_C_col_spreadsheet,27,7,2,RFG,old,response_button_image,376.32500007748604,,recollection.png,1,0,1,0,,,,,2,test_C_col,col_line_crown.png,new.png
