Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Randomise questionnaire elements?,Question Key,Response
3,1606323463689,25/11/2020 16:57:43,1606323463782,0,25/11/2020 16:57:43,30809,11,questionnaire-w5fn,,8114883,14417,2413428,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1300x731,1300x660,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,consent_1-quantised,1
4,1606323463689,25/11/2020 16:57:43,1606323463783,0,25/11/2020 16:57:43,30809,11,questionnaire-w5fn,,8114883,14417,2413428,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1300x731,1300x660,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,consent_2,I understand that my participation is voluntary and that I am free to withdraw at any time.
5,1606323463689,25/11/2020 16:57:43,1606323463783,0,25/11/2020 16:57:43,30809,11,questionnaire-w5fn,,8114883,14417,2413428,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1300x731,1300x660,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,consent_2-quantised,1
6,1606323463689,25/11/2020 16:57:43,1606323463784,0,25/11/2020 16:57:43,30809,11,questionnaire-w5fn,,8114883,14417,2413428,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1300x731,1300x660,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,consent_3,I confirm that I am aged 18 or over and that I agree to take part in this study.
7,1606323463689,25/11/2020 16:57:43,1606323463784,0,25/11/2020 16:57:43,30809,11,questionnaire-w5fn,,8114883,14417,2413428,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1300x731,1300x660,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,consent_3-quantised,1
8,1606323463689,25/11/2020 16:57:43,1606323463785,0,25/11/2020 16:57:43,30809,11,questionnaire-w5fn,,8114883,14417,2413428,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.99.0,Chrome 86.0.4240.198,1300x731,1300x660,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,95371
1,1606398736593,26/11/2020 13:52:16,1606398736258,0,26/11/2020 13:52:16,30809,11,questionnaire-w5fn,,8133014,13937,2419641,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.47,1280x720,1280x610,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,No,BEGIN QUESTIONNAIRE,
2,1606398824851,26/11/2020 13:53:44,1606398824451,0,26/11/2020 13:53:44,30809,11,questionnaire-w5fn,,8133014,13937,2419641,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.47,1280x720,1280x610,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,No,consent_1,I confirm that I have read and understood the information provided above and have had the opportunity to ask questions.
3,1606398824929,26/11/2020 13:53:44,1606398824453,0,26/11/2020 13:53:44,30809,11,questionnaire-w5fn,,8133014,13937,2419641,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.47,1280x720,1280x610,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,No,consent_1-quantised,1
4,1606398824929,26/11/2020 13:53:44,1606398824454,0,26/11/2020 13:53:44,30809,11,questionnaire-w5fn,,8133014,13937,2419641,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.47,1280x720,1280x610,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,No,consent_2,I understand that my participation is voluntary and that I am free to withdraw at any time.
5,1606398824929,26/11/2020 13:53:44,1606398824454,0,26/11/2020 13:53:44,30809,11,questionnaire-w5fn,,8133014,13937,2419641,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.47,1280x720,1280x610,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,No,consent_2-quantised,1
6,1606398824929,26/11/2020 13:53:44,1606398824454,0,26/11/2020 13:53:44,30809,11,questionnaire-w5fn,,8133014,13937,2419641,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.47,1280x720,1280x610,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,No,consent_3,I confirm that I am aged 18 or over and that I agree to take part in this study.
7,1606398824929,26/11/2020 13:53:44,1606398824454,0,26/11/2020 13:53:44,30809,11,questionnaire-w5fn,,8133014,13937,2419641,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.47,1280x720,1280x610,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,No,consent_3-quantised,1
8,1606398824929,26/11/2020 13:53:44,1606398824454,0,26/11/2020 13:53:44,30809,11,questionnaire-w5fn,,8133014,13937,2419641,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.47,1280x720,1280x610,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,No,END QUESTIONNAIRE,88197
1,1606401196730,26/11/2020 14:33:16,1606401196578,0,26/11/2020 14:33:16,30809,11,questionnaire-w5fn,,8135443,14528,2420327,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 87.0.4280.67,1440x900,820x789,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,Yellow A: study finished,,,yellow_A,No,BEGIN QUESTIONNAIRE,
2,1606401227844,26/11/2020 14:33:47,1606401227801,0,26/11/2020 14:33:47,30809,11,questionnaire-w5fn,,8135443,14528,2420327,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 87.0.4280.67,1440x900,854x789,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,Yellow A: study finished,,,yellow_A,No,consent_1,I confirm that I have read and understood the information provided above and have had the opportunity to ask questions.
3,1606401227906,26/11/2020 14:33:47,1606401227803,0,26/11/2020 14:33:47,30809,11,questionnaire-w5fn,,8135443,14528,2420327,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 87.0.4280.67,1440x900,854x789,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,Yellow A: study finished,,,yellow_A,No,consent_1-quantised,1
4,1606401227906,26/11/2020 14:33:47,1606401227803,0,26/11/2020 14:33:47,30809,11,questionnaire-w5fn,,8135443,14528,2420327,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 87.0.4280.67,1440x900,854x789,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,Yellow A: study finished,,,yellow_A,No,consent_2,I understand that my participation is voluntary and that I am free to withdraw at any time.
5,1606401227906,26/11/2020 14:33:47,1606401227803,0,26/11/2020 14:33:47,30809,11,questionnaire-w5fn,,8135443,14528,2420327,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 87.0.4280.67,1440x900,854x789,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,Yellow A: study finished,,,yellow_A,No,consent_2-quantised,1
6,1606401227906,26/11/2020 14:33:47,1606401227803,0,26/11/2020 14:33:47,30809,11,questionnaire-w5fn,,8135443,14528,2420327,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 87.0.4280.67,1440x900,854x789,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,Yellow A: study finished,,,yellow_A,No,consent_3,I confirm that I am aged 18 or over and that I agree to take part in this study.
7,1606401227906,26/11/2020 14:33:47,1606401227803,0,26/11/2020 14:33:47,30809,11,questionnaire-w5fn,,8135443,14528,2420327,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 87.0.4280.67,1440x900,854x789,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,Yellow A: study finished,,,yellow_A,No,consent_3-quantised,1
8,1606401227906,26/11/2020 14:33:47,1606401227803,0,26/11/2020 14:33:47,30809,11,questionnaire-w5fn,,8135443,14528,2420327,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 87.0.4280.67,1440x900,854x789,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,Yellow A: study finished,,,yellow_A,No,END QUESTIONNAIRE,31225
1,1606403328631,26/11/2020 15:08:48,1606403328584,0,26/11/2020 15:08:48,30809,11,questionnaire-w5fn,,8136921,14613,2420844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.1.2,1680x1050,1668x915,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1606403559945,26/11/2020 15:12:39,1606403559840,0,26/11/2020 15:12:39,30809,11,questionnaire-w5fn,,8136921,14613,2420844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.1.2,1680x1050,1668x915,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,No,consent_1,I confirm that I have read and understood the information provided above and have had the opportunity to ask questions.
3,1606403560007,26/11/2020 15:12:40,1606403559842,0,26/11/2020 15:12:39,30809,11,questionnaire-w5fn,,8136921,14613,2420844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.1.2,1680x1050,1668x915,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,No,consent_1-quantised,1
4,1606403560007,26/11/2020 15:12:40,1606403559842,0,26/11/2020 15:12:39,30809,11,questionnaire-w5fn,,8136921,14613,2420844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.1.2,1680x1050,1668x915,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,No,consent_2,I understand that my participation is voluntary and that I am free to withdraw at any time.
5,1606403560007,26/11/2020 15:12:40,1606403559842,0,26/11/2020 15:12:39,30809,11,questionnaire-w5fn,,8136921,14613,2420844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.1.2,1680x1050,1668x915,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,No,consent_2-quantised,1
6,1606403560007,26/11/2020 15:12:40,1606403559842,0,26/11/2020 15:12:39,30809,11,questionnaire-w5fn,,8136921,14613,2420844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.1.2,1680x1050,1668x915,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,No,consent_3,I confirm that I am aged 18 or over and that I agree to take part in this study.
7,1606403560007,26/11/2020 15:12:40,1606403559842,0,26/11/2020 15:12:39,30809,11,questionnaire-w5fn,,8136921,14613,2420844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.1.2,1680x1050,1668x915,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,No,consent_3-quantised,1
8,1606403560007,26/11/2020 15:12:40,1606403559842,0,26/11/2020 15:12:39,30809,11,questionnaire-w5fn,,8136921,14613,2420844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.1.2,1680x1050,1668x915,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_A,,,,,,,Purple A: study finished,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,231258
1,1606403382265,26/11/2020 15:09:42,1606403381822,0,26/11/2020 15:09:41,30809,11,questionnaire-w5fn,,8136949,14702,2420856,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1280x720,1280x610,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1606403490689,26/11/2020 15:11:30,1606403490275,0,26/11/2020 15:11:30,30809,11,questionnaire-w5fn,,8136949,14702,2420856,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1280x720,1280x610,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,consent_1,I confirm that I have read and understood the information provided above and have had the opportunity to ask questions.
3,1606403490986,26/11/2020 15:11:30,1606403490278,0,26/11/2020 15:11:30,30809,11,questionnaire-w5fn,,8136949,14702,2420856,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1280x720,1280x610,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,consent_1-quantised,1
4,1606403490986,26/11/2020 15:11:30,1606403490278,0,26/11/2020 15:11:30,30809,11,questionnaire-w5fn,,8136949,14702,2420856,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1280x720,1280x610,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,consent_2,I understand that my participation is voluntary and that I am free to withdraw at any time.
5,1606403490986,26/11/2020 15:11:30,1606403490278,0,26/11/2020 15:11:30,30809,11,questionnaire-w5fn,,8136949,14702,2420856,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1280x720,1280x610,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,consent_2-quantised,1
6,1606403490986,26/11/2020 15:11:30,1606403490279,0,26/11/2020 15:11:30,30809,11,questionnaire-w5fn,,8136949,14702,2420856,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1280x720,1280x610,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,consent_3,I confirm that I am aged 18 or over and that I agree to take part in this study.
7,1606403490986,26/11/2020 15:11:30,1606403490279,0,26/11/2020 15:11:30,30809,11,questionnaire-w5fn,,8136949,14702,2420856,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1280x720,1280x610,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,consent_3-quantised,1
8,1606403490986,26/11/2020 15:11:30,1606403490279,0,26/11/2020 15:11:30,30809,11,questionnaire-w5fn,,8136949,14702,2420856,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.69,1280x720,1280x610,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,blue_group,Blue,,,blue_A,,,,,,Blue A: study finished,,,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,108458
1,1606404600160,26/11/2020 15:30:00,1606404598829,0,26/11/2020 15:29:58,30809,11,questionnaire-w5fn,,8137581,14469,2421068,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1536x864,1536x754,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,No,BEGIN QUESTIONNAIRE,
2,1606404726232,26/11/2020 15:32:06,1606404725028,0,26/11/2020 15:32:05,30809,11,questionnaire-w5fn,,8137581,14469,2421068,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1536x864,1536x754,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,No,consent_1,I confirm that I have read and understood the information provided above and have had the opportunity to ask questions.
3,1606404726277,26/11/2020 15:32:06,1606404725030,0,26/11/2020 15:32:05,30809,11,questionnaire-w5fn,,8137581,14469,2421068,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1536x864,1536x754,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,No,consent_1-quantised,1
4,1606404726277,26/11/2020 15:32:06,1606404725030,0,26/11/2020 15:32:05,30809,11,questionnaire-w5fn,,8137581,14469,2421068,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1536x864,1536x754,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,No,consent_2,I understand that my participation is voluntary and that I am free to withdraw at any time.
5,1606404726277,26/11/2020 15:32:06,1606404725030,0,26/11/2020 15:32:05,30809,11,questionnaire-w5fn,,8137581,14469,2421068,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1536x864,1536x754,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,No,consent_2-quantised,1
6,1606404726277,26/11/2020 15:32:06,1606404725030,0,26/11/2020 15:32:05,30809,11,questionnaire-w5fn,,8137581,14469,2421068,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1536x864,1536x754,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,No,consent_3,I confirm that I am aged 18 or over and that I agree to take part in this study.
7,1606404726277,26/11/2020 15:32:06,1606404725030,0,26/11/2020 15:32:05,30809,11,questionnaire-w5fn,,8137581,14469,2421068,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1536x864,1536x754,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,No,consent_3-quantised,1
8,1606404726277,26/11/2020 15:32:06,1606404725031,0,26/11/2020 15:32:05,30809,11,questionnaire-w5fn,,8137581,14469,2421068,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1536x864,1536x754,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,orange_group,Orange,,,,,,,,,,,,,Distractor finished,Orange A: study finished,,,,orange_A,,No,END QUESTIONNAIRE,126203
1,1606406552036,26/11/2020 16:02:32,1606406551917,0,26/11/2020 16:02:31,30809,11,questionnaire-w5fn,,8138796,14512,2421450,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,820x1180,1180x713,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1606406679599,26/11/2020 16:04:39,1606406679388,0,26/11/2020 16:04:39,30809,11,questionnaire-w5fn,,8138796,14512,2421450,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,820x1180,1180x713,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,No,consent_1,I confirm that I have read and understood the information provided above and have had the opportunity to ask questions.
3,1606406679661,26/11/2020 16:04:39,1606406679391,0,26/11/2020 16:04:39,30809,11,questionnaire-w5fn,,8138796,14512,2421450,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,820x1180,1180x713,Test finished,Info and Consent,3,Consent Given,Consented,Test finished,purple_group,Purple,,,,purple_B,,,,,,,,Purple B: study finished,Distractor finished,,,,,,,No,consent_1-quantised,1
