Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,stim,pressed_new
11,1607359151369,07/12/2020 16:39:11,1607359151315,0,07/12/2020 16:39:11,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,9,4,1,OldNew,new,response_button_image,1613.6699998751283,,,new.png,1,1,0,0,,,,,1,filler,bicycle--distinctive-word.png,new.png
12,1607359152088,07/12/2020 16:39:12,1607359152007,0,07/12/2020 16:39:12,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,9,4,3,Fixation,fixation,fixation,500.5709999999999,,,,,0,1,0,,,,,1,filler,bicycle--distinctive-word.png,new.png
13,1607359153185,07/12/2020 16:39:13,1607359153137,0,07/12/2020 16:39:13,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,7,5,1,OldNew,new,response_button_image,1115.4449998866767,,,new.png,1,1,0,0,,,,,1,filler,candle--grey-drawing.png,new.png
14,1607359154013,07/12/2020 16:39:14,1607359153841,0,07/12/2020 16:39:13,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,7,5,3,Fixation,fixation,fixation,500.4279999999999,,,,,0,1,0,,,,,1,filler,candle--grey-drawing.png,new.png
15,1607359155237,07/12/2020 16:39:15,1607359155171,0,07/12/2020 16:39:15,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,10,6,1,OldNew,new,response_button_image,1317.4899998120964,,,new.png,1,1,0,0,,,,,1,filler,dresser--grey-word.png,new.png
16,1607359155929,07/12/2020 16:39:15,1607359155877,0,07/12/2020 16:39:15,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,10,6,3,Fixation,fixation,fixation,500.47100000000137,,,,,0,1,0,,,,,1,filler,dresser--grey-word.png,new.png
17,1607359157337,07/12/2020 16:39:17,1607359157298,0,07/12/2020 16:39:17,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,6,7,1,OldNew,old,response_button_image,1404.5950002036989,,,old.png,1,0,1,0,,,,,1,filler,ashtray--distinctive-word.png,new.png
18,1607359158545,07/12/2020 16:39:18,1607359158507,0,07/12/2020 16:39:18,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,6,7,2,RFG,old,response_button_image,983.6899999063462,,,recollection.png,1,0,1,0,,,,,1,filler,ashtray--distinctive-word.png,new.png
19,1607359159233,07/12/2020 16:39:19,1607359159196,0,07/12/2020 16:39:19,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,6,7,3,Fixation,fixation,fixation,500.4270000000033,,,,,0,1,0,,,,,1,filler,ashtray--distinctive-word.png,new.png
20,1607359160420,07/12/2020 16:39:20,1607359160384,0,07/12/2020 16:39:20,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,5,8,1,OldNew,old,response_button_image,1173.4450000803918,,,old.png,1,0,1,0,,,,,1,filler,broom--grey-photo.png,new.png
21,1607359161546,07/12/2020 16:39:21,1607359161511,0,07/12/2020 16:39:21,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,5,8,2,RFG,old,response_button_image,915.7700000796467,,,recollection.png,1,0,1,0,,,,,1,filler,broom--grey-photo.png,new.png
22,1607359162248,07/12/2020 16:39:22,1607359162200,0,07/12/2020 16:39:22,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,5,8,3,Fixation,fixation,fixation,500.74199999999837,,,,,0,1,0,,,,,1,filler,broom--grey-photo.png,new.png
23,1607359164020,07/12/2020 16:39:24,1607359163968,0,07/12/2020 16:39:23,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,58,1,1,OldNew,new,response_button_image,1740.5350001063198,,,new.png,1,1,0,0,,,,,2,yellow_test,hand--col-drawing.png,new.png
24,1607359164706,07/12/2020 16:39:24,1607359164668,0,07/12/2020 16:39:24,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,58,1,3,Fixation,fixation,fixation,500.1260000000002,,,,,0,1,0,,,,,2,yellow_test,hand--col-drawing.png,new.png
25,1607359167745,07/12/2020 16:39:27,1607359167700,0,07/12/2020 16:39:27,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,22,2,1,OldNew,old,response_button_image,3009.434999898076,,,old.png,1,0,1,0,,,,,2,yellow_test,bowl--distinctive-word.png,new.png
26,1607359168588,07/12/2020 16:39:28,1607359168554,0,07/12/2020 16:39:28,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,22,2,2,RFG,Zone1,response_button_image,621.7999998480082,,,familiarity.png,1,0,1,0,,,,,2,yellow_test,bowl--distinctive-word.png,new.png
27,1607359169277,07/12/2020 16:39:29,1607359169239,0,07/12/2020 16:39:29,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,22,2,3,Fixation,fixation,fixation,500.21199999999953,,,,,0,1,0,,,,,2,yellow_test,bowl--distinctive-word.png,new.png
28,1607359170916,07/12/2020 16:39:30,1607359170872,0,07/12/2020 16:39:30,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,51,3,1,OldNew,new,response_button_image,1618.7899999786168,,,new.png,1,1,0,0,,,,,2,yellow_test,frog--grey-drawing.png,new.png
29,1607359171621,07/12/2020 16:39:31,1607359171575,0,07/12/2020 16:39:31,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,51,3,3,Fixation,fixation,fixation,500.70000000000437,,,,,0,1,0,,,,,2,yellow_test,frog--grey-drawing.png,new.png
30,1607359172904,07/12/2020 16:39:32,1607359172857,0,07/12/2020 16:39:32,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,84,4,1,OldNew,old,response_button_image,1247.3850001115352,,,old.png,1,0,1,0,,,,,2,yellow_test,ostrich--grey-photo.png,new.png
31,1607359173747,07/12/2020 16:39:33,1607359173706,0,07/12/2020 16:39:33,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,84,4,2,RFG,old,response_button_image,618.6800000723451,,,recollection.png,1,0,1,0,,,,,2,yellow_test,ostrich--grey-photo.png,new.png
32,1607359174454,07/12/2020 16:39:34,1607359174410,0,07/12/2020 16:39:34,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,84,4,3,Fixation,fixation,fixation,500.4679999999935,,,,,0,1,0,,,,,2,yellow_test,ostrich--grey-photo.png,new.png
33,1607359175844,07/12/2020 16:39:35,1607359175772,0,07/12/2020 16:39:35,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,66,5,1,OldNew,new,response_button_image,1346.3350001256913,,,new.png,1,1,0,0,,,,,2,yellow_test,knife--grey-drawing.png,new.png
34,1607359176500,07/12/2020 16:39:36,1607359176463,0,07/12/2020 16:39:36,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,66,5,3,Fixation,fixation,fixation,500.44600000000355,,,,,0,1,0,,,,,2,yellow_test,knife--grey-drawing.png,new.png
35,1607359177954,07/12/2020 16:39:37,1607359177906,0,07/12/2020 16:39:37,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,47,6,1,OldNew,old,response_button_image,1424.4200000539422,,,old.png,1,0,1,0,,,,,2,yellow_test,flag--grey-word.png,new.png
36,1607359178704,07/12/2020 16:39:38,1607359178658,0,07/12/2020 16:39:38,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,47,6,2,RFG,Zone1,response_button_image,518.2500001974404,,,familiarity.png,1,0,1,0,,,,,2,yellow_test,flag--grey-word.png,new.png
37,1607359179406,07/12/2020 16:39:39,1607359179348,0,07/12/2020 16:39:39,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,47,6,3,Fixation,fixation,fixation,500.5699999999997,,,,,0,1,0,,,,,2,yellow_test,flag--grey-word.png,new.png
38,1607359180549,07/12/2020 16:39:40,1607359180512,0,07/12/2020 16:39:40,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,14,7,1,OldNew,old,response_button_image,1131.5150000154972,,,old.png,1,0,1,0,,,,,2,yellow_test,barrel--col-drawing.png,new.png
39,1607359181305,07/12/2020 16:39:41,1607359181270,0,07/12/2020 16:39:41,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,14,7,2,RFG,old,response_button_image,527.8900000266731,,,recollection.png,1,0,1,0,,,,,2,yellow_test,barrel--col-drawing.png,new.png
40,1607359182009,07/12/2020 16:39:42,1607359181967,0,07/12/2020 16:39:41,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,14,7,3,Fixation,fixation,fixation,500.4589999999953,,,,,0,1,0,,,,,2,yellow_test,barrel--col-drawing.png,new.png
41,1607359185951,07/12/2020 16:39:45,1607359185907,0,07/12/2020 16:39:45,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,38,8,1,OldNew,new,response_button_image,3906.700000166893,,,new.png,1,1,0,0,,,,,2,yellow_test,crown--grey-word.png,new.png
42,1607359186655,07/12/2020 16:39:46,1607359186605,0,07/12/2020 16:39:46,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,38,8,3,Fixation,fixation,fixation,500.4389999999985,,,,,0,1,0,,,,,2,yellow_test,crown--grey-word.png,new.png
43,1607359187936,07/12/2020 16:39:47,1607359187741,0,07/12/2020 16:39:47,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,85,9,1,OldNew,new,response_button_image,1103.7699999287724,,,new.png,1,1,0,0,,,,,2,yellow_test,peach--grey-photo.png,new.png
44,1607359188561,07/12/2020 16:39:48,1607359188439,0,07/12/2020 16:39:48,30809,14,task-vyg3,,8390284,14087,2556329,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.55,1536x816,1536x816,Test finished,Yellow Test,2,Consent Given,Consented,Test finished,yellow_group,Yellow,,,,,,,,,,,,,Distractor finished,,,,Yellow B: study finished,,yellow_B,Yellow-Test-Spreadsheet,Yellow-Test-Spreadsheet,85,9,3,Fixation,fixation,fixation,500.3529999999955,,,,,0,1,0,,,,,2,yellow_test,peach--grey-photo.png,new.png
