Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,stim,pressed_new
15,1607097391873,04/12/2020 15:56:31,1607097391794,0,04/12/2020 15:56:31,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,9,5,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,1,filler,bicycle--grey-photo.png,new.png
16,1607097393670,04/12/2020 15:56:33,1607097393588,0,04/12/2020 15:56:33,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,5,6,1,OldNew,old,response_button_image,1748,,,old.png,1,0,1,0,,,,,1,filler,broom--col-photo.png,new.png
17,1607097395795,04/12/2020 15:56:35,1607097395697,0,04/12/2020 15:56:35,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,5,6,2,RFG,old,response_button_image,1882.0000000000036,,,recollection.png,1,0,1,0,,,,,1,filler,broom--col-photo.png,new.png
18,1607097396452,04/12/2020 15:56:36,1607097396376,0,04/12/2020 15:56:36,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,5,6,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,1,filler,broom--col-photo.png,new.png
19,1607097398035,04/12/2020 15:56:38,1607097397918,0,04/12/2020 15:56:37,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,10,7,1,OldNew,new,response_button_image,1497,,,new.png,1,1,0,0,,,,,1,filler,dresser--col-drawing.png,new.png
20,1607097398691,04/12/2020 15:56:38,1607097398608,0,04/12/2020 15:56:38,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,10,7,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,1,filler,dresser--col-drawing.png,new.png
21,1607097400363,04/12/2020 15:56:40,1607097400284,0,04/12/2020 15:56:40,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,4,8,1,OldNew,old,response_button_image,1631,,,old.png,1,0,1,0,,,,,1,filler,stool--distinctive-word.png,new.png
22,1607097407411,04/12/2020 15:56:47,1607097407327,0,04/12/2020 15:56:47,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,4,8,2,RFG,Zone1,response_button_image,6809,,,familiarity.png,1,0,1,0,,,,,1,filler,stool--distinctive-word.png,new.png
23,1607097408098,04/12/2020 15:56:48,1607097408005,0,04/12/2020 15:56:48,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,4,8,3,Fixation,fixation,fixation,499,,,,,0,1,0,,,,,1,filler,stool--distinctive-word.png,new.png
24,1607097410176,04/12/2020 15:56:50,1607097410106,0,04/12/2020 15:56:50,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,55,1,1,OldNew,new,response_button_image,2056,,,new.png,1,1,0,0,,,,,2,red_test,grapes--grey-drawing.png,new.png
25,1607097410943,04/12/2020 15:56:50,1607097410788,0,04/12/2020 15:56:50,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,55,1,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,red_test,grapes--grey-drawing.png,new.png
26,1607097412176,04/12/2020 15:56:52,1607097412096,0,04/12/2020 15:56:52,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,70,2,1,OldNew,new,response_button_image,1264,,,new.png,1,1,0,0,,,,,2,red_test,lemon--col-photo.png,new.png
27,1607097412880,04/12/2020 15:56:52,1607097412787,0,04/12/2020 15:56:52,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,70,2,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,red_test,lemon--col-photo.png,new.png
28,1607097414037,04/12/2020 15:56:54,1607097413955,0,04/12/2020 15:56:53,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,88,3,1,OldNew,new,response_button_image,1125,,,new.png,1,1,0,0,,,,,2,red_test,pear--col-photo.png,new.png
29,1607097414708,04/12/2020 15:56:54,1607097414636,0,04/12/2020 15:56:54,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,88,3,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,red_test,pear--col-photo.png,new.png
30,1607097416130,04/12/2020 15:56:56,1607097416054,0,04/12/2020 15:56:56,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,19,4,1,OldNew,new,response_button_image,1372,,,new.png,1,1,0,0,,,,,2,red_test,book--col-photo.png,new.png
31,1607097416802,04/12/2020 15:56:56,1607097416736,0,04/12/2020 15:56:56,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,19,4,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,red_test,book--col-photo.png,new.png
32,1607097418912,04/12/2020 15:56:58,1607097418822,0,04/12/2020 15:56:58,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,62,5,1,OldNew,old,response_button_image,2042,,,old.png,1,0,1,0,,,,,2,red_test,iron--grey-drawing.png,new.png
33,1607097420569,04/12/2020 15:57:00,1607097420473,0,04/12/2020 15:57:00,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,62,5,2,RFG,old,response_button_image,1411.9999999999927,,,recollection.png,1,0,1,0,,,,,2,red_test,iron--grey-drawing.png,new.png
34,1607097421318,04/12/2020 15:57:01,1607097421152,0,04/12/2020 15:57:01,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,62,5,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,red_test,iron--grey-drawing.png,new.png
35,1607097423162,04/12/2020 15:57:03,1607097423076,0,04/12/2020 15:57:03,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,44,6,1,OldNew,old,response_button_image,1879,,,old.png,1,0,1,0,,,,,2,red_test,eagle--grey-word.png,new.png
36,1607097425021,04/12/2020 15:57:05,1607097424890,0,04/12/2020 15:57:04,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,44,6,2,RFG,Zone1,response_button_image,1581,,,familiarity.png,1,0,1,0,,,,,2,red_test,eagle--grey-word.png,new.png
37,1607097425636,04/12/2020 15:57:05,1607097425566,0,04/12/2020 15:57:05,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,44,6,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,red_test,eagle--grey-word.png,new.png
38,1607097426918,04/12/2020 15:57:06,1607097426843,0,04/12/2020 15:57:06,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,69,7,1,OldNew,new,response_button_image,1232,,,new.png,1,1,0,0,,,,,2,red_test,leaf--col-drawing.png,new.png
39,1607097427607,04/12/2020 15:57:07,1607097427532,0,04/12/2020 15:57:07,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,69,7,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,red_test,leaf--col-drawing.png,new.png
40,1607097428887,04/12/2020 15:57:08,1607097428807,0,04/12/2020 15:57:08,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,21,8,1,OldNew,old,response_button_image,1229,,,old.png,1,0,1,0,,,,,2,red_test,bottle--col-photo.png,new.png
41,1607097430020,04/12/2020 15:57:10,1607097429943,0,04/12/2020 15:57:09,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,21,8,2,RFG,old,response_button_image,903,,,recollection.png,1,0,1,0,,,,,2,red_test,bottle--col-photo.png,new.png
42,1607097430708,04/12/2020 15:57:10,1607097430631,0,04/12/2020 15:57:10,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,21,8,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,red_test,bottle--col-photo.png,new.png
43,1607097431896,04/12/2020 15:57:11,1607097431815,0,04/12/2020 15:57:11,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,23,9,1,OldNew,new,response_button_image,1139,,,new.png,1,1,0,0,,,,,2,red_test,bread--col-drawing.png,new.png
44,1607097432584,04/12/2020 15:57:12,1607097432498,0,04/12/2020 15:57:12,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,23,9,3,Fixation,fixation,fixation,501,,,,,0,1,0,,,,,2,red_test,bread--col-drawing.png,new.png
45,1607097439917,04/12/2020 15:57:19,1607097439829,0,04/12/2020 15:57:19,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,79,10,1,OldNew,old,response_button_image,7287,,,old.png,1,0,1,0,,,,,2,red_test,nail--grey-photo.png,new.png
46,1607097440762,04/12/2020 15:57:20,1607097440681,0,04/12/2020 15:57:20,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,79,10,2,RFG,Zone1,response_button_image,629,,,familiarity.png,1,0,1,0,,,,,2,red_test,nail--grey-photo.png,new.png
47,1607097441448,04/12/2020 15:57:21,1607097441361,0,04/12/2020 15:57:21,30809,14,task-yxhp,,8337723,14427,2541856,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.1,810x1080,1080x746,Test finished,Red Test,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,Red-Test-Spreadsheet,Red-Test-Spreadsheet,79,10,3,Fixation,fixation,fixation,499,,,,,0,1,0,,,,,2,red_test,nail--grey-photo.png,new.png
