Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,stim,pressed_new
14,1583672166655,08/03/2020 12:56:06,1583672171065,0,08/03/2020 12:56:11,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,5,4,3,Fixation,fixation,fixation,499.1399999999994,,,,0,1,0,,,,,1,filler,col_line_turtle.png,new.png
15,1583672168170,08/03/2020 12:56:08,1583672172579,0,08/03/2020 12:56:12,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,6,5,1,OldNew,new,response_button_image,1486.284999991767,,new.png,1,1,0,0,,,,,1,filler,col_photo_bicycle1.png,new.png
16,1583672168842,08/03/2020 12:56:08,1583672173262,0,08/03/2020 12:56:13,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,6,5,3,Fixation,fixation,fixation,499.21399999999994,,,,0,1,0,,,,,1,filler,col_photo_bicycle1.png,new.png
17,1583672169717,08/03/2020 12:56:09,1583672174125,0,08/03/2020 12:56:14,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,4,6,1,OldNew,new,response_button_image,834.2100000008941,,new.png,1,1,0,0,,,,,1,filler,col_line_ruler.png,new.png
18,1583672170389,08/03/2020 12:56:10,1583672174793,0,08/03/2020 12:56:14,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,4,6,3,Fixation,fixation,fixation,499.1670000000013,,,,0,1,0,,,,,1,filler,col_line_ruler.png,new.png
19,1583672171627,08/03/2020 12:56:11,1583672176036,0,08/03/2020 12:56:16,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,3,7,1,OldNew,old,response_button_image,1210.6449999846518,,old.png,1,0,1,0,,,,,1,filler,col_line_pitcher.png,new.png
20,1583672172505,08/03/2020 12:56:12,1583672176925,0,08/03/2020 12:56:16,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,3,7,2,RFBG,old,response_button_image,697.6899999426678,,recollection.png,1,0,1,0,,,,,1,filler,col_line_pitcher.png,new.png
21,1583672173180,08/03/2020 12:56:13,1583672177588,0,08/03/2020 12:56:17,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,3,7,3,Fixation,fixation,fixation,499.1929999999993,,,,0,1,0,,,,,1,filler,col_line_pitcher.png,new.png
22,1583672174774,08/03/2020 12:56:14,1583672179084,0,08/03/2020 12:56:19,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,8,8,1,OldNew,new,response_button_image,1471.4249999960884,,new.png,1,1,0,0,,,,,1,filler,col_photo_dresser3.png,new.png
23,1583672175367,08/03/2020 12:56:15,1583672179768,0,08/03/2020 12:56:19,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,8,8,3,Fixation,fixation,fixation,499.2019999999975,,,,0,1,0,,,,,1,filler,col_photo_dresser3.png,new.png
24,1583672176680,08/03/2020 12:56:16,1583672181087,0,08/03/2020 12:56:21,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,15,1,1,OldNew,old,response_button_image,1293.7049999600276,,old.png,1,0,1,0,,,,,2,test_C_col,col_line_barrel.png,new.png
25,1583672177482,08/03/2020 12:56:17,1583672181895,0,08/03/2020 12:56:21,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,15,1,2,RFBG,old,response_button_image,610.0350000197068,,recollection.png,1,0,1,0,,,,,2,test_C_col,col_line_barrel.png,new.png
26,1583672178149,08/03/2020 12:56:18,1583672182563,0,08/03/2020 12:56:22,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,15,1,3,Fixation,fixation,fixation,499.19200000000274,,,,0,1,0,,,,,2,test_C_col,col_line_barrel.png,new.png
27,1583672179399,08/03/2020 12:56:19,1583672183802,0,08/03/2020 12:56:23,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,135,2,1,OldNew,old,response_button_image,1216.1850000265986,,old.png,1,0,1,0,,,,,2,test_C_col,word_whistle.png,new.png
28,1583672180728,08/03/2020 12:56:20,1583672185147,0,08/03/2020 12:56:25,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,135,2,2,RFBG,old,response_button_image,1167.3650000011548,,recollection.png,1,0,1,0,,,,,2,test_C_col,word_whistle.png,new.png
29,1583672181399,08/03/2020 12:56:21,1583672185809,0,08/03/2020 12:56:25,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,135,2,3,Fixation,fixation,fixation,499.1899999999987,,,,0,1,0,,,,,2,test_C_col,word_whistle.png,new.png
30,1583672182587,08/03/2020 12:56:22,1583672186989,0,08/03/2020 12:56:26,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,39,3,1,OldNew,old,response_button_image,1146.1249999701977,,old.png,1,0,1,0,,,,,2,test_C_col,col_line_nail.png,new.png
31,1583672183306,08/03/2020 12:56:23,1583672187714,0,08/03/2020 12:56:27,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,39,3,2,RFBG,old,response_button_image,536.1800000537187,,recollection.png,1,0,1,0,,,,,2,test_C_col,col_line_nail.png,new.png
32,1583672184071,08/03/2020 12:56:24,1583672188387,0,08/03/2020 12:56:28,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,39,3,3,Fixation,fixation,fixation,499.1970000000001,,,,0,1,0,,,,,2,test_C_col,col_line_nail.png,new.png
33,1583672186118,08/03/2020 12:56:26,1583672190516,0,08/03/2020 12:56:30,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,101,4,1,OldNew,old,response_button_image,2103.749999892898,,old.png,1,0,1,0,,,,,2,test_C_col,word_candle.png,new.png
34,1583672187071,08/03/2020 12:56:27,1583672191475,0,08/03/2020 12:56:31,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,101,4,2,RFBG,new,response_button_image,771.5099999913946,,guessing.png,1,0,1,0,,,,,2,test_C_col,word_candle.png,new.png
35,1583672187730,08/03/2020 12:56:27,1583672192148,0,08/03/2020 12:56:32,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,101,4,3,Fixation,fixation,fixation,499.20700000000215,,,,0,1,0,,,,,2,test_C_col,word_candle.png,new.png
36,1583672188761,08/03/2020 12:56:28,1583672193170,0,08/03/2020 12:56:33,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,130,5,1,OldNew,old,response_button_image,992.629999993369,,old.png,1,0,1,0,,,,,2,test_C_col,word_thumb.png,new.png
37,1583672189670,08/03/2020 12:56:29,1583672194090,0,08/03/2020 12:56:34,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,130,5,2,RFBG,old,response_button_image,740.8549999818206,,recollection.png,1,0,1,0,,,,,2,test_C_col,word_thumb.png,new.png
38,1583672190360,08/03/2020 12:56:30,1583672194760,0,08/03/2020 12:56:34,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,130,5,3,Fixation,fixation,fixation,499.16300000000047,,,,0,1,0,,,,,2,test_C_col,word_thumb.png,new.png
39,1583672192080,08/03/2020 12:56:32,1583672196487,0,08/03/2020 12:56:36,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,90,6,1,OldNew,new,response_button_image,1700.1549999695271,,new.png,1,1,0,0,,,,,2,test_C_col,col_photo_spoon2.png,new.png
40,1583672192737,08/03/2020 12:56:32,1583672197157,0,08/03/2020 12:56:37,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,90,6,3,Fixation,fixation,fixation,499.1999999999971,,,,0,1,0,,,,,2,test_C_col,col_photo_spoon2.png,new.png
41,1583672193549,08/03/2020 12:56:33,1583672197971,0,08/03/2020 12:56:37,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,20,7,1,OldNew,old,response_button_image,786.6250000661239,,old.png,1,0,1,0,,,,,2,test_C_col,col_line_brush.png,new.png
42,1583672195471,08/03/2020 12:56:35,1583672199796,0,08/03/2020 12:56:39,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,20,7,2,RFBG,Zone1,response_button_image,1638.4449999313802,,familiarity.png,1,0,1,0,,,,,2,test_C_col,col_line_brush.png,new.png
43,1583672196065,08/03/2020 12:56:36,1583672200468,0,08/03/2020 12:56:40,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,20,7,3,Fixation,fixation,fixation,499.1620000000039,,,,0,1,0,,,,,2,test_C_col,col_line_brush.png,new.png
44,1583672200348,08/03/2020 12:56:40,1583672204759,0,08/03/2020 12:56:44,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,120,8,1,OldNew,new,response_button_image,4263.35999998264,,new.png,1,1,0,0,,,,,2,test_C_col,word_monkey.png,new.png
45,1583672201024,08/03/2020 12:56:41,1583672205427,0,08/03/2020 12:56:45,10169,123,task-6jyy,,4111284,13952,1164622,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.122,1536x864,1536x864,Test_Checkpoint,N-2. RFBG_C_COL,2,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_3_colour,,,,,,,,C_Checkpoint_Col,,Col_RFBG,test_C_col_spreadsheet,120,8,3,Fixation,fixation,fixation,499.1710000000021,,,,0,1,0,,,,,2,test_C_col,word_monkey.png,new.png
