Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,stim,pressed_new
11,1584539681830,18/03/2020 13:54:41,1584539681806,0,18/03/2020 13:54:41,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,6,3,3,Fixation,fixation,fixation,506,,,,0,1,0,,,,,1,filler,grey_photo_bicycle1.png,new.png
12,1584539684092,18/03/2020 13:54:44,1584539684101,0,18/03/2020 13:54:44,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,7,4,1,OldNew,old,response_button_image,2267,,old.png,1,0,1,0,,,,,1,filler,grey_photo_donkey3.png,new.png
13,1584539686146,18/03/2020 13:54:46,1584539686107,0,18/03/2020 13:54:46,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,7,4,2,RFBG,old,response_button_image,1797,,recollection.png,1,0,1,0,,,,,1,filler,grey_photo_donkey3.png,new.png
14,1584539686798,18/03/2020 13:54:46,1584539686793,0,18/03/2020 13:54:46,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,7,4,3,Fixation,fixation,fixation,500,,,,0,1,0,,,,,1,filler,grey_photo_donkey3.png,new.png
15,1584539691278,18/03/2020 13:54:51,1584539691293,0,18/03/2020 13:54:51,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,4,5,1,OldNew,new,response_button_image,4475,,new.png,1,1,0,0,,,,,1,filler,grey_line_ruler.png,new.png
16,1584539691965,18/03/2020 13:54:51,1584539691979,0,18/03/2020 13:54:51,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,4,5,3,Fixation,fixation,fixation,500,,,,0,1,0,,,,,1,filler,grey_line_ruler.png,new.png
17,1584539694720,18/03/2020 13:54:54,1584539694740,0,18/03/2020 13:54:54,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,10,6,1,OldNew,new,response_button_image,2738,,new.png,1,1,0,0,,,,,1,filler,word_dress.png,new.png
18,1584539695424,18/03/2020 13:54:55,1584539695430,0,18/03/2020 13:54:55,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,10,6,3,Fixation,fixation,fixation,501,,,,0,1,0,,,,,1,filler,word_dress.png,new.png
19,1584539696844,18/03/2020 13:54:56,1584539696771,0,18/03/2020 13:54:56,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,5,7,1,OldNew,old,response_button_image,1316,,old.png,1,0,1,0,,,,,1,filler,grey_line_turtle.png,new.png
20,1584539698164,18/03/2020 13:54:58,1584539698172,0,18/03/2020 13:54:58,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,5,7,2,RFBG,Zone1,response_button_image,1192,,familiarity.png,1,0,1,0,,,,,1,filler,grey_line_turtle.png,new.png
21,1584539698854,18/03/2020 13:54:58,1584539698865,0,18/03/2020 13:54:58,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,5,7,3,Fixation,fixation,fixation,500,,,,0,1,0,,,,,1,filler,grey_line_turtle.png,new.png
22,1584539700651,18/03/2020 13:55:00,1584539700664,0,18/03/2020 13:55:00,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,8,8,1,OldNew,new,response_button_image,1772.0000000000073,,new.png,1,1,0,0,,,,,1,filler,grey_photo_dresser3.png,new.png
23,1584539701355,18/03/2020 13:55:01,1584539701348,0,18/03/2020 13:55:01,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,8,8,3,Fixation,fixation,fixation,500,,,,0,1,0,,,,,1,filler,grey_photo_dresser3.png,new.png
24,1584539703683,18/03/2020 13:55:03,1584539703688,0,18/03/2020 13:55:03,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,104,1,1,OldNew,new,response_button_image,2316,,new.png,1,1,0,0,,,,,2,test_C_grey,word_chicken.png,new.png
25,1584539704402,18/03/2020 13:55:04,1584539704380,0,18/03/2020 13:55:04,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,104,1,3,Fixation,fixation,fixation,501,,,,0,1,0,,,,,2,test_C_grey,word_chicken.png,new.png
26,1584539705908,18/03/2020 13:55:05,1584539705914,0,18/03/2020 13:55:05,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,37,2,1,OldNew,old,response_button_image,1508.0000000000073,,old.png,1,0,1,0,,,,,2,test_C_grey,grey_line_jacket.png,new.png
27,1584539708886,18/03/2020 13:55:08,1584539708905,0,18/03/2020 13:55:08,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,37,2,2,RFBG,new,response_button_image,2791.0000000000073,,guessing.png,1,0,1,0,,,,,2,test_C_grey,grey_line_jacket.png,new.png
28,1584539709593,18/03/2020 13:55:09,1584539709601,0,18/03/2020 13:55:09,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,37,2,3,Fixation,fixation,fixation,500,,,,0,1,0,,,,,2,test_C_grey,grey_line_jacket.png,new.png
29,1584539711500,18/03/2020 13:55:11,1584539711510,0,18/03/2020 13:55:11,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,29,3,1,OldNew,new,response_button_image,1874,,new.png,1,1,0,0,,,,,2,test_C_grey,grey_line_door.png,new.png
30,1584539712205,18/03/2020 13:55:12,1584539712201,0,18/03/2020 13:55:12,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,29,3,3,Fixation,fixation,fixation,501,,,,0,1,0,,,,,2,test_C_grey,grey_line_door.png,new.png
31,1584539713610,18/03/2020 13:55:13,1584539713612,0,18/03/2020 13:55:13,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,131,4,1,OldNew,new,response_button_image,1385.0000000000073,,new.png,1,1,0,0,,,,,2,test_C_grey,word_toaster.png,new.png
32,1584539714312,18/03/2020 13:55:14,1584539714303,0,18/03/2020 13:55:14,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,131,4,3,Fixation,fixation,fixation,500,,,,0,1,0,,,,,2,test_C_grey,word_toaster.png,new.png
33,1584539715940,18/03/2020 13:55:15,1584539715952,0,18/03/2020 13:55:15,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,63,5,1,OldNew,old,response_button_image,1623,,old.png,1,0,1,0,,,,,2,test_C_grey,grey_photo_kite1.png,new.png
34,1584539717675,18/03/2020 13:55:17,1584539717689,0,18/03/2020 13:55:17,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,63,5,2,RFBG,Zone1,response_button_image,1536.9999999999927,,familiarity.png,1,0,1,0,,,,,2,test_C_grey,grey_photo_kite1.png,new.png
35,1584539718378,18/03/2020 13:55:18,1584539718390,0,18/03/2020 13:55:18,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,63,5,3,Fixation,fixation,fixation,499,,,,0,1,0,,,,,2,test_C_grey,grey_photo_kite1.png,new.png
36,1584539720096,18/03/2020 13:55:20,1584539720110,0,18/03/2020 13:55:20,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,75,6,1,OldNew,new,response_button_image,1692.9999999999854,,new.png,1,1,0,0,,,,,2,test_C_grey,grey_photo_piano3.png,new.png
37,1584539720799,18/03/2020 13:55:20,1584539720807,0,18/03/2020 13:55:20,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,75,6,3,Fixation,fixation,fixation,500,,,,0,1,0,,,,,2,test_C_grey,grey_photo_piano3.png,new.png
38,1584539723585,18/03/2020 13:55:23,1584539723597,0,18/03/2020 13:55:23,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,135,7,1,OldNew,old,response_button_image,2763.9999999999927,,old.png,1,0,1,0,,,,,2,test_C_grey,word_whistle.png,new.png
39,1584539725441,18/03/2020 13:55:25,1584539725460,0,18/03/2020 13:55:25,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,135,7,2,RFBG,new,response_button_image,1647,,guessing.png,1,0,1,0,,,,,2,test_C_grey,word_whistle.png,new.png
40,1584539726164,18/03/2020 13:55:26,1584539726160,0,18/03/2020 13:55:26,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,135,7,3,Fixation,fixation,fixation,500,,,,0,1,0,,,,,2,test_C_grey,word_whistle.png,new.png
41,1584539728054,18/03/2020 13:55:28,1584539728064,0,18/03/2020 13:55:28,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,95,8,1,OldNew,new,response_button_image,1879,,new.png,1,1,0,0,,,,,2,test_C_grey,word_basket.png,new.png
42,1584539728839,18/03/2020 13:55:28,1584539728747,0,18/03/2020 13:55:28,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,95,8,3,Fixation,fixation,fixation,499,,,,0,1,0,,,,,2,test_C_grey,word_basket.png,new.png
43,1584539729964,18/03/2020 13:55:29,1584539729968,0,18/03/2020 13:55:29,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,122,9,1,OldNew,new,response_button_image,1194.0000000000146,,new.png,1,1,0,0,,,,,2,test_C_grey,word_mouse.png,new.png
44,1584539730652,18/03/2020 13:55:30,1584539730664,0,18/03/2020 13:55:30,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,122,9,3,Fixation,fixation,fixation,499,,,,0,1,0,,,,,2,test_C_grey,word_mouse.png,new.png
45,1584539731881,18/03/2020 13:55:31,1584539731830,0,18/03/2020 13:55:31,10169,123,task-zkjc,,4197321,14055,1186185,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Safari 13.0.5,1440x900,1440x900,Test_Checkpoint,K-2. RFBG_C_GREY,2,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Spreadsheet1,127,10,1,OldNew,new,response_button_image,1138,,new.png,1,1,0,0,,,,,2,test_C_grey,word_socks.png,new.png
